company_id,edge_type,val_id,node_type
4297994680.0,Macro Industry,Energy and Power,Industry
5037947222.0,Macro Industry,Consumer Products and Services,Industry
5083384522.0,Macro Industry,Retail,Industry
5035713007.0,Macro Industry,Industrials,Industry
5078360172.0,Macro Industry,Media and Entertainment,Industry
5083629799.0,Macro Industry,High Technology,Industry
4295897759.0,Macro Industry,Materials,Industry
5044757031.0,Macro Industry,Consumer Staples,Industry
5083936851.0,Macro Industry,Industrials,Industry
5083356295.0,Macro Industry,High Technology,Industry
5083656181.0,Macro Industry,High Technology,Industry
5037840096.0,Macro Industry,Media and Entertainment,Industry
5083447212.0,Macro Industry,High Technology,Industry
5044007920.0,Macro Industry,Financials,Industry
5083850142.0,Macro Industry,High Technology,Industry
5039935213.0,Macro Industry,Materials,Industry
5083507948.0,Macro Industry,Retail,Industry
5083494547.0,Macro Industry,Media and Entertainment,Industry
5057489135.0,Macro Industry,High Technology,Industry
5082484703.0,Macro Industry,Energy and Power,Industry
5037646294.0,Macro Industry,Consumer Products and Services,Industry
5000618886.0,Macro Industry,Materials,Industry
4295870776.0,Macro Industry,High Technology,Industry
5083155593.0,Macro Industry,High Technology,Industry
5052138675.0,Macro Industry,Consumer Products and Services,Industry
5000647638.0,Macro Industry,Financials,Industry
5018292274.0,Macro Industry,Healthcare,Industry
4295914427.0,Macro Industry,Consumer Staples,Industry
4296390790.0,Macro Industry,Financials,Industry
5083456121.0,Macro Industry,Materials,Industry
5040692135.0,Macro Industry,Consumer Products and Services,Industry
5083467181.0,Macro Industry,Retail,Industry
5061144176.0,Macro Industry,Industrials,Industry
5081423749.0,Macro Industry,Industrials,Industry
5083793033.0,Macro Industry,High Technology,Industry
5082636249.0,Macro Industry,High Technology,Industry
5083858056.0,Macro Industry,Healthcare,Industry
5083680633.0,Macro Industry,Industrials,Industry
5083681051.0,Macro Industry,Consumer Products and Services,Industry
5083723581.0,Macro Industry,Energy and Power,Industry
5043466786.0,Macro Industry,Consumer Products and Services,Industry
5073682681.0,Macro Industry,Media and Entertainment,Industry
5035901040.0,Macro Industry,High Technology,Industry
5083814374.0,Macro Industry,Consumer Products and Services,Industry
5083510725.0,Macro Industry,Consumer Staples,Industry
5039626915.0,Macro Industry,Consumer Staples,Industry
5065874818.0,Macro Industry,Industrials,Industry
5083779368.0,Macro Industry,Consumer Products and Services,Industry
5083485408.0,Macro Industry,Energy and Power,Industry
5035528458.0,Macro Industry,Healthcare,Industry
5083780786.0,Macro Industry,Industrials,Industry
4298241030.0,Macro Industry,Consumer Staples,Industry
5035119677.0,Macro Industry,Industrials,Industry
4298314165.0,Macro Industry,Industrials,Industry
5060716982.0,Macro Industry,Energy and Power,Industry
5000057739.0,Macro Industry,Consumer Staples,Industry
5040928429.0,Macro Industry,Materials,Industry
5083452081.0,Macro Industry,Healthcare,Industry
5083365009.0,Macro Industry,Healthcare,Industry
5083666844.0,Macro Industry,High Technology,Industry
5056392160.0,Macro Industry,Telecommunications,Industry
5073649688.0,Macro Industry,Industrials,Industry
4296999168.0,Macro Industry,Financials,Industry
5039588786.0,Macro Industry,Financials,Industry
5037432763.0,Macro Industry,Retail,Industry
4297552550.0,Macro Industry,Real Estate,Industry
5067497897.0,Macro Industry,Consumer Products and Services,Industry
5083296062.0,Macro Industry,Real Estate,Industry
5083712159.0,Macro Industry,Healthcare,Industry
5083658761.0,Macro Industry,Energy and Power,Industry
5082530103.0,Macro Industry,Media and Entertainment,Industry
5083473552.0,Macro Industry,Consumer Staples,Industry
5082704879.0,Macro Industry,High Technology,Industry
5083444967.0,Macro Industry,High Technology,Industry
5043346347.0,Macro Industry,Healthcare,Industry
5081440622.0,Macro Industry,Industrials,Industry
5057469669.0,Macro Industry,Industrials,Industry
4298038580.0,Macro Industry,Materials,Industry
5083781025.0,Macro Industry,High Technology,Industry
5058651642.0,Macro Industry,Telecommunications,Industry
5083556982.0,Macro Industry,Industrials,Industry
5083169610.0,Macro Industry,Industrials,Industry
5035252866.0,Macro Industry,High Technology,Industry
5044831099.0,Macro Industry,Consumer Products and Services,Industry
5038912486.0,Macro Industry,Consumer Products and Services,Industry
5082797003.0,Macro Industry,High Technology,Industry
5082528409.0,Macro Industry,Industrials,Industry
5082148659.0,Macro Industry,Healthcare,Industry
5035961504.0,Macro Industry,Financials,Industry
5057502664.0,Macro Industry,Materials,Industry
5083282606.0,Macro Industry,Energy and Power,Industry
5083699890.0,Macro Industry,Industrials,Industry
5082528309.0,Macro Industry,Industrials,Industry
5083828407.0,Macro Industry,Healthcare,Industry
5037648891.0,Macro Industry,High Technology,Industry
5060798704.0,Macro Industry,High Technology,Industry
5035575664.0,Macro Industry,Healthcare,Industry
5055444746.0,Macro Industry,Media and Entertainment,Industry
5039147036.0,Macro Industry,Healthcare,Industry
5021098227.0,Macro Industry,Telecommunications,Industry
5040792702.0,Macro Industry,Industrials,Industry
5083165380.0,Macro Industry,Industrials,Industry
5035543396.0,Macro Industry,Healthcare,Industry
5083361535.0,Macro Industry,Media and Entertainment,Industry
5015120696.0,Macro Industry,Media and Entertainment,Industry
5038047510.0,Macro Industry,Healthcare,Industry
5044796794.0,Macro Industry,Consumer Staples,Industry
5060692860.0,Macro Industry,Consumer Staples,Industry
5071081375.0,Macro Industry,Consumer Products and Services,Industry
5083328166.0,Macro Industry,Industrials,Industry
5039621221.0,Macro Industry,Consumer Products and Services,Industry
5083172067.0,Macro Industry,Industrials,Industry
4298433680.0,Macro Industry,Industrials,Industry
5044644761.0,Macro Industry,Industrials,Industry
5069474620.0,Macro Industry,High Technology,Industry
5083425730.0,Macro Industry,Consumer Products and Services,Industry
5079902705.0,Macro Industry,High Technology,Industry
4295858680.0,Macro Industry,Materials,Industry
5053439269.0,Macro Industry,Materials,Industry
5083786436.0,Macro Industry,High Technology,Industry
5083786550.0,Macro Industry,Consumer Products and Services,Industry
4297021711.0,Macro Industry,Financials,Industry
5083348678.0,Macro Industry,Healthcare,Industry
5083439883.0,Macro Industry,Industrials,Industry
5047293710.0,Macro Industry,Healthcare,Industry
5035453567.0,Macro Industry,High Technology,Industry
5074017609.0,Macro Industry,Consumer Staples,Industry
5080179183.0,Macro Industry,Industrials,Industry
5082066701.0,Macro Industry,High Technology,Industry
5083828573.0,Macro Industry,Industrials,Industry
5083513145.0,Macro Industry,High Technology,Industry
5037243426.0,Macro Industry,High Technology,Industry
4296664841.0,Macro Industry,Retail,Industry
5082194002.0,Macro Industry,Industrials,Industry
5029414728.0,Macro Industry,Industrials,Industry
5000873856.0,Macro Industry,Financials,Industry
5082510162.0,Macro Industry,Financials,Industry
5083387196.0,Macro Industry,Materials,Industry
5083151355.0,Macro Industry,Retail,Industry
5062441683.0,Macro Industry,Industrials,Industry
4295863158.0,Macro Industry,Materials,Industry
4298170940.0,Macro Industry,Healthcare,Industry
5044756134.0,Macro Industry,Industrials,Industry
5071547046.0,Macro Industry,Energy and Power,Industry
5082646206.0,Macro Industry,Industrials,Industry
5083259537.0,Macro Industry,Media and Entertainment,Industry
5077939030.0,Macro Industry,High Technology,Industry
5052506740.0,Macro Industry,High Technology,Industry
5083658661.0,Macro Industry,Consumer Products and Services,Industry
5083415015.0,Macro Industry,Media and Entertainment,Industry
5079281302.0,Macro Industry,Retail,Industry
5081498476.0,Macro Industry,Financials,Industry
5083782455.0,Macro Industry,Materials,Industry
5083781606.0,Macro Industry,Materials,Industry
5083834783.0,Macro Industry,Industrials,Industry
5083459902.0,Macro Industry,Consumer Products and Services,Industry
5082356823.0,Macro Industry,Consumer Products and Services,Industry
5080055547.0,Macro Industry,Materials,Industry
5082495371.0,Macro Industry,Healthcare,Industry
4297683378.0,Macro Industry,Media and Entertainment,Industry
5052514022.0,Macro Industry,Media and Entertainment,Industry
5083952007.0,Macro Industry,Consumer Products and Services,Industry
5001363871.0,Macro Industry,Industrials,Industry
5047445037.0,Macro Industry,High Technology,Industry
5083787756.0,Macro Industry,Financials,Industry
5048737252.0,Macro Industry,Healthcare,Industry
5082621916.0,Macro Industry,High Technology,Industry
5081324442.0,Macro Industry,High Technology,Industry
5083505235.0,Macro Industry,High Technology,Industry
5043953569.0,Macro Industry,Financials,Industry
5082497880.0,Macro Industry,High Technology,Industry
5083826225.0,Macro Industry,Media and Entertainment,Industry
5044819917.0,Macro Industry,Consumer Staples,Industry
5081182291.0,Macro Industry,Financials,Industry
5083755610.0,Macro Industry,Financials,Industry
5083442632.0,Macro Industry,Materials,Industry
5083379264.0,Macro Industry,Materials,Industry
5082562297.0,Macro Industry,Retail,Industry
4295876539.0,Macro Industry,Materials,Industry
5082209537.0,Macro Industry,Real Estate,Industry
5044725201.0,Macro Industry,Media and Entertainment,Industry
5082509667.0,Macro Industry,Retail,Industry
5044643713.0,Macro Industry,Healthcare,Industry
4295916029.0,Macro Industry,Financials,Industry
5044341324.0,Macro Industry,High Technology,Industry
5083698819.0,Macro Industry,High Technology,Industry
5080075352.0,Macro Industry,Consumer Staples,Industry
5079177285.0,Macro Industry,High Technology,Industry
5043939179.0,Macro Industry,High Technology,Industry
5044599691.0,Macro Industry,High Technology,Industry
5000285131.0,Macro Industry,Healthcare,Industry
5073680662.0,Macro Industry,Materials,Industry
5034823233.0,Macro Industry,Materials,Industry
4296755463.0,Macro Industry,Materials,Industry
5083680931.0,Macro Industry,Industrials,Industry
5083482344.0,Macro Industry,Financials,Industry
4296761128.0,Macro Industry,Industrials,Industry
5044168091.0,Macro Industry,Financials,Industry
5035551681.0,Macro Industry,Healthcare,Industry
5057446105.0,Macro Industry,Industrials,Industry
5057780731.0,Macro Industry,Industrials,Industry
5000626596.0,Macro Industry,Industrials,Industry
5045177958.0,Macro Industry,Retail,Industry
5083732957.0,Macro Industry,Industrials,Industry
5083826300.0,Macro Industry,Industrials,Industry
4296398367.0,Macro Industry,Financials,Industry
5082485404.0,Macro Industry,Media and Entertainment,Industry
5083630270.0,Macro Industry,Consumer Products and Services,Industry
5000432076.0,Macro Industry,Industrials,Industry
5050911525.0,Macro Industry,Financials,Industry
5044810965.0,Macro Industry,Industrials,Industry
5084201315.0,Macro Industry,Healthcare,Industry
5082490435.0,Macro Industry,High Technology,Industry
5044769574.0,Macro Industry,Media and Entertainment,Industry
5083662811.0,Macro Industry,Healthcare,Industry
5082149496.0,Macro Industry,High Technology,Industry
5083931149.0,Macro Industry,Healthcare,Industry
5044831588.0,Macro Industry,High Technology,Industry
5078352045.0,Macro Industry,High Technology,Industry
5082457260.0,Macro Industry,Consumer Products and Services,Industry
5083478192.0,Macro Industry,Retail,Industry
5083785488.0,Macro Industry,High Technology,Industry
5083149959.0,Macro Industry,Consumer Products and Services,Industry
5035748519.0,Macro Industry,Consumer Products and Services,Industry
5081423764.0,Macro Industry,Industrials,Industry
5062388282.0,Macro Industry,Telecommunications,Industry
5071564929.0,Macro Industry,Financials,Industry
5083690648.0,Macro Industry,High Technology,Industry
5083343798.0,Macro Industry,Consumer Products and Services,Industry
5000016680.0,Macro Industry,Financials,Industry
4295861063.0,Macro Industry,Healthcare,Industry
5083698753.0,Macro Industry,High Technology,Industry
5080832046.0,Macro Industry,Media and Entertainment,Industry
5052520052.0,Macro Industry,High Technology,Industry
5046020672.0,Macro Industry,Industrials,Industry
5039702482.0,Macro Industry,Energy and Power,Industry
5001405096.0,Macro Industry,Industrials,Industry
5083791104.0,Macro Industry,Consumer Products and Services,Industry
5083513084.0,Macro Industry,Retail,Industry
5082509058.0,Macro Industry,High Technology,Industry
5082503447.0,Macro Industry,Consumer Products and Services,Industry
5083687392.0,Macro Industry,Media and Entertainment,Industry
5083435829.0,Macro Industry,Consumer Products and Services,Industry
5058540922.0,Macro Industry,High Technology,Industry
5083628179.0,Macro Industry,Energy and Power,Industry
4295856481.0,Macro Industry,Financials,Industry
5045200711.0,Macro Industry,Industrials,Industry
5061021122.0,Macro Industry,Industrials,Industry
5083780647.0,Macro Industry,High Technology,Industry
5083445864.0,Macro Industry,Materials,Industry
5082537918.0,Macro Industry,Financials,Industry
5039684169.0,Macro Industry,Industrials,Industry
5083759741.0,Macro Industry,Financials,Industry
5083147137.0,Macro Industry,Real Estate,Industry
5083172873.0,Macro Industry,High Technology,Industry
4295857523.0,Macro Industry,Materials,Industry
5028390967.0,Macro Industry,Financials,Industry
5083456127.0,Macro Industry,Financials,Industry
5083432370.0,Macro Industry,Industrials,Industry
5083432367.0,Macro Industry,Industrials,Industry
5083421419.0,Macro Industry,Energy and Power,Industry
5083808680.0,Macro Industry,Financials,Industry
5083840042.0,Macro Industry,Financials,Industry
5059987795.0,Macro Industry,Financials,Industry
5083844662.0,Macro Industry,Financials,Industry
5057996847.0,Macro Industry,Financials,Industry
5083462851.0,Macro Industry,Industrials,Industry
5064584987.0,Macro Industry,Industrials,Industry
5038912813.0,Macro Industry,Industrials,Industry
5000645050.0,Macro Industry,Financials,Industry
5045983345.0,Macro Industry,Consumer Products and Services,Industry
5083328122.0,Macro Industry,High Technology,Industry
5083365461.0,Macro Industry,High Technology,Industry
5083784689.0,Macro Industry,Industrials,Industry
5036393099.0,Macro Industry,Materials,Industry
5083455236.0,Macro Industry,Retail,Industry
5044764113.0,Macro Industry,High Technology,Industry
5037137645.0,Macro Industry,High Technology,Industry
4296872149.0,Macro Industry,Healthcare,Industry
4295900231.0,Macro Industry,Healthcare,Industry
5082536620.0,Macro Industry,High Technology,Industry
5068926905.0,Macro Industry,Materials,Industry
5084072337.0,Macro Industry,Financials,Industry
5040250036.0,Macro Industry,Retail,Industry
5001197692.0,Macro Industry,Consumer Staples,Industry
5063207733.0,Macro Industry,Materials,Industry
5044647403.0,Macro Industry,Energy and Power,Industry
5083508008.0,Macro Industry,High Technology,Industry
5083509523.0,Macro Industry,High Technology,Industry
5063724153.0,Macro Industry,High Technology,Industry
5083628227.0,Macro Industry,Industrials,Industry
5071508932.0,Macro Industry,High Technology,Industry
5083628400.0,Macro Industry,Industrials,Industry
5083660014.0,Macro Industry,Media and Entertainment,Industry
5044313338.0,Macro Industry,High Technology,Industry
5055437046.0,Macro Industry,Retail,Industry
5045141964.0,Macro Industry,Industrials,Industry
5083341982.0,Macro Industry,Financials,Industry
5083354831.0,Macro Industry,Energy and Power,Industry
5083661891.0,Macro Industry,Consumer Products and Services,Industry
5060057455.0,Macro Industry,High Technology,Industry
5083467763.0,Macro Industry,Healthcare,Industry
5082482054.0,Macro Industry,Media and Entertainment,Industry
5082664411.0,Macro Industry,Industrials,Industry
5037125416.0,Macro Industry,Consumer Products and Services,Industry
5057564107.0,Macro Industry,Energy and Power,Industry
5083752880.0,Macro Industry,High Technology,Industry
5080022543.0,Macro Industry,Financials,Industry
5083170334.0,Macro Industry,Consumer Products and Services,Industry
5035738582.0,Macro Industry,High Technology,Industry
5082854702.0,Macro Industry,Financials,Industry
5068475665.0,Macro Industry,Financials,Industry
5083344083.0,Macro Industry,Consumer Products and Services,Industry
5083478334.0,Macro Industry,Financials,Industry
5083511294.0,Macro Industry,Consumer Products and Services,Industry
5078368378.0,Macro Industry,High Technology,Industry
5058280435.0,Macro Industry,Industrials,Industry
5040939363.0,Macro Industry,Industrials,Industry
5083513126.0,Macro Industry,High Technology,Industry
4297781758.0,Macro Industry,Healthcare,Industry
5083509764.0,Macro Industry,Energy and Power,Industry
5003647467.0,Macro Industry,Financials,Industry
5082538560.0,Macro Industry,High Technology,Industry
5069471800.0,Macro Industry,High Technology,Industry
5068480643.0,Macro Industry,High Technology,Industry
5083636794.0,Macro Industry,High Technology,Industry
5084062330.0,Macro Industry,Consumer Products and Services,Industry
5083384100.0,Macro Industry,Financials,Industry
4296126863.0,Macro Industry,Materials,Industry
5083726386.0,Macro Industry,Industrials,Industry
5063387418.0,Macro Industry,Consumer Products and Services,Industry
5082095488.0,Macro Industry,High Technology,Industry
5070766728.0,Macro Industry,High Technology,Industry
5046438220.0,Macro Industry,High Technology,Industry
5083796256.0,Macro Industry,High Technology,Industry
5083808979.0,Macro Industry,High Technology,Industry
4296189534.0,Macro Industry,Financials,Industry
5082486131.0,Macro Industry,Real Estate,Industry
5083389108.0,Macro Industry,Consumer Products and Services,Industry
5083811866.0,Macro Industry,Healthcare,Industry
5083683407.0,Macro Industry,Consumer Products and Services,Industry
5084129723.0,Macro Industry,Telecommunications,Industry
5083692386.0,Macro Industry,High Technology,Industry
5044774363.0,Macro Industry,Consumer Products and Services,Industry
5037627600.0,Macro Industry,High Technology,Industry
5083871880.0,Macro Industry,Financials,Industry
5072799168.0,Macro Industry,Media and Entertainment,Industry
5045099004.0,Macro Industry,Consumer Staples,Industry
4295914166.0,Macro Industry,Healthcare,Industry
5074515050.0,Macro Industry,Media and Entertainment,Industry
5044711304.0,Macro Industry,Industrials,Industry
5083445517.0,Macro Industry,Financials,Industry
5083524149.0,Macro Industry,High Technology,Industry
4295862308.0,Macro Industry,Media and Entertainment,Industry
5044633667.0,Macro Industry,High Technology,Industry
5082518574.0,Macro Industry,High Technology,Industry
5083784563.0,Macro Industry,Consumer Staples,Industry
4298014985.0,Macro Industry,Consumer Products and Services,Industry
5080187135.0,Macro Industry,Financials,Industry
5082935118.0,Macro Industry,High Technology,Industry
5083147307.0,Macro Industry,Energy and Power,Industry
5082512923.0,Macro Industry,Consumer Products and Services,Industry
5082539999.0,Macro Industry,Retail,Industry
5083656306.0,Macro Industry,Retail,Industry
5083658639.0,Macro Industry,Energy and Power,Industry
5042960765.0,Macro Industry,Financials,Industry
5083808521.0,Macro Industry,Industrials,Industry
5083400104.0,Macro Industry,Media and Entertainment,Industry
5083454026.0,Macro Industry,Media and Entertainment,Industry
5055445187.0,Macro Industry,Energy and Power,Industry
5034940431.0,Macro Industry,Materials,Industry
5037843204.0,Macro Industry,Materials,Industry
5000987460.0,Macro Industry,Industrials,Industry
5083872461.0,Macro Industry,Consumer Products and Services,Industry
5044562662.0,Macro Industry,Real Estate,Industry
4296105287.0,Macro Industry,Materials,Industry
5037930569.0,Macro Industry,Healthcare,Industry
5083850074.0,Macro Industry,High Technology,Industry
5042267011.0,Macro Industry,Energy and Power,Industry
5000436859.0,Macro Industry,Consumer Staples,Industry
5053437996.0,Macro Industry,High Technology,Industry
4295907585.0,Macro Industry,Financials,Industry
5082502576.0,Macro Industry,Industrials,Industry
5083792934.0,Macro Industry,High Technology,Industry
5083509746.0,Macro Industry,Telecommunications,Industry
5071160063.0,Macro Industry,Consumer Products and Services,Industry
5074522574.0,Macro Industry,Consumer Products and Services,Industry
5066847186.0,Macro Industry,Telecommunications,Industry
5083343625.0,Macro Industry,Consumer Products and Services,Industry
5044674352.0,Macro Industry,Healthcare,Industry
5061386225.0,Macro Industry,Financials,Industry
5045917177.0,Macro Industry,Consumer Products and Services,Industry
5079899901.0,Macro Industry,Industrials,Industry
5083171993.0,Macro Industry,Consumer Products and Services,Industry
5017421173.0,Macro Industry,Materials,Industry
5083501353.0,Macro Industry,Materials,Industry
5083361096.0,Macro Industry,High Technology,Industry
5083806985.0,Macro Industry,High Technology,Industry
4297859748.0,Macro Industry,Industrials,Industry
5083486083.0,Macro Industry,Financials,Industry
5044252767.0,Macro Industry,Media and Entertainment,Industry
5037477211.0,Macro Industry,High Technology,Industry
5083503935.0,Macro Industry,Retail,Industry
5055460836.0,Macro Industry,Retail,Industry
5051395138.0,Macro Industry,Industrials,Industry
5044662406.0,Macro Industry,Consumer Products and Services,Industry
4298007255.0,Macro Industry,Consumer Staples,Industry
5083850690.0,Macro Industry,Energy and Power,Industry
5084156572.0,Macro Industry,High Technology,Industry
5081773508.0,Macro Industry,Consumer Staples,Industry
5046029719.0,Macro Industry,Industrials,Industry
5083698065.0,Macro Industry,High Technology,Industry
4298373311.0,Macro Industry,Materials,Industry
5043460703.0,Macro Industry,Materials,Industry
5083816073.0,Macro Industry,Financials,Industry
5083145024.0,Macro Industry,High Technology,Industry
5038073801.0,Macro Industry,Consumer Staples,Industry
5083160082.0,Macro Industry,High Technology,Industry
5001432501.0,Macro Industry,Healthcare,Industry
5073954417.0,Macro Industry,Telecommunications,Industry
5046284147.0,Macro Industry,Consumer Staples,Industry
5057474559.0,Macro Industry,Materials,Industry
5084235583.0,Macro Industry,High Technology,Industry
5060028791.0,Macro Industry,Consumer Staples,Industry
5083694948.0,Macro Industry,Media and Entertainment,Industry
5083694632.0,Macro Industry,Media and Entertainment,Industry
5073621231.0,Macro Industry,High Technology,Industry
5083695442.0,Macro Industry,Consumer Products and Services,Industry
5060578648.0,Macro Industry,High Technology,Industry
5082541772.0,Macro Industry,Industrials,Industry
5056600336.0,Macro Industry,Consumer Products and Services,Industry
5083289755.0,Macro Industry,Consumer Products and Services,Industry
5083815611.0,Macro Industry,Energy and Power,Industry
5083815618.0,Macro Industry,Energy and Power,Industry
5083690647.0,Macro Industry,Healthcare,Industry
5062592039.0,Macro Industry,High Technology,Industry
5082495392.0,Macro Industry,Consumer Products and Services,Industry
5045141237.0,Macro Industry,Media and Entertainment,Industry
5084060302.0,Macro Industry,Industrials,Industry
5083620633.0,Macro Industry,Consumer Products and Services,Industry
5047106757.0,Macro Industry,Consumer Products and Services,Industry
5082510395.0,Macro Industry,Retail,Industry
5083468290.0,Macro Industry,Consumer Products and Services,Industry
5083468307.0,Macro Industry,Media and Entertainment,Industry
5073152624.0,Macro Industry,High Technology,Industry
5083328110.0,Macro Industry,High Technology,Industry
5083397920.0,Macro Industry,Healthcare,Industry
5073611500.0,Macro Industry,Energy and Power,Industry
4298238533.0,Macro Industry,Industrials,Industry
5035970629.0,Macro Industry,Telecommunications,Industry
5083789065.0,Macro Industry,Consumer Products and Services,Industry
5035308370.0,Macro Industry,Industrials,Industry
5083699929.0,Macro Industry,Media and Entertainment,Industry
5081322610.0,Macro Industry,Real Estate,Industry
5081495594.0,Macro Industry,Financials,Industry
5083449099.0,Macro Industry,Real Estate,Industry
5083767928.0,Macro Industry,Industrials,Industry
5045183296.0,Macro Industry,Consumer Products and Services,Industry
5083699891.0,Macro Industry,Real Estate,Industry
5035724670.0,Macro Industry,Industrials,Industry
5083694986.0,Macro Industry,Industrials,Industry
5060867273.0,Macro Industry,Media and Entertainment,Industry
5083458958.0,Macro Industry,Consumer Products and Services,Industry
5071539477.0,Macro Industry,Real Estate,Industry
5083445634.0,Macro Industry,Consumer Products and Services,Industry
4298202527.0,Macro Industry,Industrials,Industry
5081082389.0,Macro Industry,Retail,Industry
5083836835.0,Macro Industry,High Technology,Industry
5081359816.0,Macro Industry,Healthcare,Industry
5015185285.0,Macro Industry,Industrials,Industry
5037318979.0,Macro Industry,Healthcare,Industry
5000057832.0,Macro Industry,Consumer Staples,Industry
5037590570.0,Macro Industry,Financials,Industry
5082510446.0,Macro Industry,Media and Entertainment,Industry
5037626561.0,Macro Industry,Financials,Industry
5035416368.0,Macro Industry,Financials,Industry
5073166042.0,Macro Industry,Financials,Industry
5084671187.0,Macro Industry,High Technology,Industry
5084164943.0,Macro Industry,Industrials,Industry
5066565935.0,Macro Industry,Consumer Products and Services,Industry
4295873012.0,Macro Industry,Industrials,Industry
5043429445.0,Macro Industry,Financials,Industry
5071484365.0,Macro Industry,Financials,Industry
5035750432.0,Macro Industry,Consumer Staples,Industry
5001143805.0,Macro Industry,Energy and Power,Industry
5083378618.0,Macro Industry,High Technology,Industry
5082101953.0,Macro Industry,Consumer Products and Services,Industry
5071396270.0,Macro Industry,Real Estate,Industry
5046658522.0,Macro Industry,High Technology,Industry
5044790661.0,Macro Industry,Industrials,Industry
5035420110.0,Macro Industry,Energy and Power,Industry
5046005562.0,Macro Industry,Telecommunications,Industry
5083636636.0,Macro Industry,Consumer Products and Services,Industry
5083502873.0,Macro Industry,Media and Entertainment,Industry
5082491686.0,Macro Industry,High Technology,Industry
5083687185.0,Macro Industry,Retail,Industry
5081497508.0,Macro Industry,Financials,Industry
5077911448.0,Macro Industry,Financials,Industry
5082523334.0,Macro Industry,Consumer Products and Services,Industry
5066771168.0,Macro Industry,Consumer Products and Services,Industry
5083511552.0,Macro Industry,Media and Entertainment,Industry
5083841625.0,Macro Industry,Consumer Products and Services,Industry
5081416802.0,Macro Industry,Media and Entertainment,Industry
5044828019.0,Macro Industry,Consumer Products and Services,Industry
5035414265.0,Macro Industry,Materials,Industry
5072803532.0,Macro Industry,Financials,Industry
5083831384.0,Macro Industry,Consumer Staples,Industry
5082664390.0,Macro Industry,Media and Entertainment,Industry
5045225220.0,Macro Industry,Healthcare,Industry
5064604816.0,Macro Industry,High Technology,Industry
5083165356.0,Macro Industry,Retail,Industry
5042380895.0,Macro Industry,Financials,Industry
5067515786.0,Macro Industry,Financials,Industry
5083453925.0,Macro Industry,High Technology,Industry
5083470408.0,Macro Industry,Real Estate,Industry
5083486904.0,Macro Industry,Energy and Power,Industry
4297629631.0,Macro Industry,High Technology,Industry
5082660674.0,Macro Industry,Media and Entertainment,Industry
5058126535.0,Macro Industry,Consumer Products and Services,Industry
5060731696.0,Macro Industry,Consumer Products and Services,Industry
4297729740.0,Macro Industry,Consumer Products and Services,Industry
5060795503.0,Macro Industry,Consumer Products and Services,Industry
5060806027.0,Macro Industry,Consumer Products and Services,Industry
5083467274.0,Macro Industry,Consumer Products and Services,Industry
5083817379.0,Macro Industry,Consumer Products and Services,Industry
5083443062.0,Macro Industry,Retail,Industry
5083686448.0,Macro Industry,High Technology,Industry
5042219720.0,Macro Industry,Industrials,Industry
5083768212.0,Macro Industry,Consumer Products and Services,Industry
5042991617.0,Macro Industry,Financials,Industry
5082058256.0,Macro Industry,Industrials,Industry
4296023200.0,Macro Industry,Industrials,Industry
5001256364.0,Macro Industry,Consumer Staples,Industry
5083343806.0,Macro Industry,Real Estate,Industry
5057560837.0,Macro Industry,Healthcare,Industry
5083698299.0,Macro Industry,Consumer Products and Services,Industry
5083659462.0,Macro Industry,Consumer Products and Services,Industry
5083637353.0,Macro Industry,Industrials,Industry
5083639187.0,Macro Industry,Financials,Industry
5058110838.0,Macro Industry,Real Estate,Industry
5044790851.0,Macro Industry,Industrials,Industry
4298243732.0,Macro Industry,Telecommunications,Industry
5046030968.0,Macro Industry,Media and Entertainment,Industry
5046034112.0,Macro Industry,Industrials,Industry
5083680515.0,Macro Industry,High Technology,Industry
5083716427.0,Macro Industry,High Technology,Industry
4296035133.0,Macro Industry,Healthcare,Industry
5083451124.0,Macro Industry,Consumer Products and Services,Industry
5076692547.0,Macro Industry,High Technology,Industry
5046287540.0,Macro Industry,Industrials,Industry
5079682600.0,Macro Industry,Consumer Products and Services,Industry
5083127903.0,Macro Industry,Consumer Products and Services,Industry
5034835454.0,Macro Industry,Materials,Industry
5034835454.0,Macro Industry,Materials,Industry
5060005119.0,Macro Industry,Financials,Industry
5081402329.0,Macro Industry,Financials,Industry
5083477694.0,Macro Industry,Industrials,Industry
5081144580.0,Macro Industry,Telecommunications,Industry
5083359361.0,Macro Industry,Consumer Products and Services,Industry
5080054303.0,Macro Industry,Industrials,Industry
5083492354.0,Macro Industry,Materials,Industry
5001125886.0,Macro Industry,Consumer Products and Services,Industry
5079124182.0,Macro Industry,High Technology,Industry
5034772531.0,Macro Industry,Consumer Products and Services,Industry
5083503511.0,Macro Industry,Consumer Products and Services,Industry
5083726886.0,Macro Industry,Consumer Products and Services,Industry
5083726895.0,Macro Industry,Consumer Products and Services,Industry
5083624582.0,Macro Industry,High Technology,Industry
5083423535.0,Macro Industry,Government and Agencies,Industry
5064568231.0,Macro Industry,Materials,Industry
5083363377.0,Macro Industry,Retail,Industry
5082538877.0,Macro Industry,Financials,Industry
5083788563.0,Macro Industry,High Technology,Industry
5025340311.0,Macro Industry,High Technology,Industry
5083911103.0,Macro Industry,High Technology,Industry
4297233240.0,Macro Industry,Materials,Industry
4296420908.0,Macro Industry,Financials,Industry
5060800229.0,Macro Industry,High Technology,Industry
5056408108.0,Macro Industry,High Technology,Industry
