Unnamed: 0,Acquiror PermID,Target PermID,Date Announced
0,5083758169.0,5083758169.0,01/10/2023
2,5065324915.0,5065324915.0,10/06/2022
3,5000647778.0,5000647778.0,10/11/2022
4,4298070370.0,4298070370.0,04/19/2022
5,4295884507.0,4295884507.0,07/05/2022
6,4295912612.0,4295912612.0,09/01/2022
7,4296707069.0,4296707069.0,01/04/2023
8,5070760800.0,5070760800.0,11/15/2022
9,5067521014.0,5067521014.0,06/01/2022
10,5043439427.0,5043439427.0,03/13/2023
11,4295879810.0,4295879810.0,07/29/2022
12,4296469604.0,4296469604.0,12/07/2022
13,5001244077.0,5001244077.0,10/03/2022
14,5079547942.0,5079547942.0,05/31/2022
15,5057822698.0,5057822698.0,06/13/2022
17,5083828419.0,5083828419.0,01/01/2023
18,5025465588.0,5025465588.0,06/01/2022
19,5078368546.0,5078368546.0,06/27/2022
20,5050988457.0,5050988457.0,12/21/2022
21,5044712480.0,5044712480.0,02/02/2023
23,5000990414.0,5000990414.0,10/25/2022
24,5083577571.0,5083577571.0,10/27/2022
25,4297739623.0,4297739623.0,06/23/2022
26,5039620192.0,5039620192.0,07/13/2022
28,4295878865.0,4295878865.0,04/25/2022
29,5076113328.0,5076113328.0,06/08/2022
30,4296890252.0,4296890252.0,07/21/2022
31,5001820985.0,5001820985.0,12/28/2022
32,5037850288.0,5037850288.0,04/25/2022
33,5044342125.0,5044342125.0,06/10/2022
34,4295890290.0,4295890290.0,08/12/2022
35,5081057199.0,5081057199.0,02/22/2023
36,5083694467.0,5083694467.0,10/31/2022
37,4295858624.0,4295858624.0,04/04/2022
38,4295858458.0,4295858458.0,07/12/2022
39,4296239947.0,4296239947.0,12/24/2022
40,5000100407.0,5000100407.0,12/18/2022
41,5035915761.0,5035915761.0,05/25/2022
42,5081141585.0,5081141585.0,10/11/2022
45,4295862902.0,4295862902.0,08/02/2022
46,4295879722.0,4295879722.0,10/31/2022
47,5039650195.0,5039650195.0,12/27/2022
48,4295915684.0,4295915684.0,08/18/2022
49,5083117534.0,5083117534.0,07/28/2022
50,4295875738.0,4295875738.0,11/08/2022
51,4296041046.0,4296041046.0,11/02/2022
52,5037931232.0,5037931232.0,10/18/2022
53,5000648166.0,5000648166.0,06/13/2022
55,4298264580.0,4298264580.0,07/01/2022
56,4298234675.0,4298234675.0,07/25/2022
57,5001205452.0,5001205452.0,07/21/2022
58,4295879816.0,4295879816.0,01/06/2023
59,4298156205.0,4298156205.0,08/01/2022
60,4295897202.0,4295897202.0,08/08/2022
61,4295887034.0,4295887034.0,08/22/2022
62,5083660382.0,5083660382.0,11/29/2022
64,5000101628.0,5000101628.0,05/03/2022
66,5059963032.0,5059963032.0,11/25/2022
68,4295877394.0,4295877394.0,08/08/2022
69,5003638204.0,5003638204.0,11/15/2022
70,4295879959.0,4295879959.0,06/03/2022
71,5052665318.0,5052665318.0,03/06/2023
72,5036769585.0,5036769585.0,05/30/2022
73,5083448820.0,5083448820.0,08/26/2022
74,4298431208.0,4298431208.0,04/22/2022
75,5083824997.0,5083824997.0,02/02/2023
76,5082451257.0,5082451257.0,04/20/2022
77,4295890141.0,4295890141.0,10/04/2022
78,4295892437.0,4295892437.0,01/20/2023
79,4298043379.0,4298043379.0,01/30/2023
80,5001088499.0,5001088499.0,09/21/2022
83,4296132538.0,4296132538.0,11/30/2022
84,5081142693.0,5081142693.0,02/28/2023
85,4295875881.0,4295875881.0,11/21/2022
87,5054562899.0,5054562899.0,07/06/2022
88,4295866131.0,4295866131.0,07/25/2022
90,5039593828.0,5039593828.0,10/01/2022
91,4295903254.0,4295903254.0,11/12/2022
92,5000826364.0,5000826364.0,02/03/2023
93,4295877891.0,4295877891.0,07/27/2022
95,4295880567.0,4295880567.0,07/29/2022
96,5000987369.0,5000987369.0,07/27/2022
97,5082536644.0,5082536644.0,05/16/2022
98,4295901450.0,4295901450.0,04/18/2022
99,5083485859.0,5083485859.0,10/01/2022
100,4298441677.0,4298441677.0,01/16/2023
101,5000729532.0,5000729532.0,02/01/2023
102,5044675310.0,5044675310.0,01/17/2023
103,4295878549.0,4295878549.0,08/31/2022
104,4298248470.0,4298248470.0,04/10/2022
105,5076942085.0,5076942085.0,07/01/2022
106,4298270759.0,4298270759.0,07/01/2022
107,4295880354.0,4295880354.0,09/15/2022
108,4295879828.0,4295879828.0,09/30/2022
109,5001097469.0,5001097469.0,11/16/2022
110,5035302980.0,5035302980.0,05/13/2022
111,5074785486.0,5074785486.0,12/12/2022
112,5037077256.0,5037077256.0,02/24/2023
113,4295876556.0,4295876556.0,03/31/2022
114,5051760051.0,5051760051.0,03/28/2023
116,5049104561.0,5049104561.0,04/27/2022
117,4298302668.0,4298302668.0,07/20/2022
119,4295890141.0,4295890141.0,03/20/2023
121,5083261335.0,5083261335.0,10/06/2022
122,4296803611.0,4296803611.0,05/27/2022
123,5080057607.0,5080057607.0,11/30/2022
124,4295878643.0,4295878643.0,11/14/2022
125,5040793466.0,5040793466.0,07/28/2022
126,5000038451.0,5000038451.0,07/27/2022
127,5044176735.0,5044176735.0,11/22/2022
128,4298262729.0,4298262729.0,06/07/2022
129,5044828228.0,5044828228.0,12/29/2022
130,5083757298.0,5083757298.0,01/10/2023
131,4295890097.0,4295890097.0,03/21/2023
132,4297622678.0,4297622678.0,04/21/2022
133,5064656453.0,5064656453.0,05/11/2022
135,4296617518.0,4296617518.0,12/30/2022
136,4295856281.0,4295856281.0,09/16/2022
137,5083559247.0,5083559247.0,11/08/2022
138,4297253948.0,4297253948.0,04/07/2022
139,5081056428.0,5081056428.0,05/17/2022
140,5083815609.0,5083815609.0,02/08/2023
141,5082403997.0,5082403997.0,07/25/2022
142,4296818456.0,4296818456.0,07/25/2022
143,4295867701.0,4295867701.0,03/09/2023
145,5066103818.0,5066103818.0,07/01/2022
146,4296830872.0,4296830872.0,01/31/2023
147,4298178134.0,4298178134.0,02/24/2023
148,4296106807.0,4296106807.0,06/30/2022
149,4297082266.0,4297082266.0,07/28/2022
151,5083360126.0,5083360126.0,07/12/2022
153,5083812442.0,5083812442.0,02/06/2023
154,4295876406.0,4295876406.0,09/22/2022
155,5074857621.0,5074857621.0,01/10/2023
156,5083793510.0,5083793510.0,11/15/2022
157,4295880543.0,4295880543.0,03/03/2023
158,4295880637.0,4295880637.0,12/21/2022
159,4296810487.0,4296810487.0,06/14/2022
160,5001439237.0,5001439237.0,08/09/2022
161,4295874585.0,4295874585.0,06/13/2022
162,5040700237.0,5040700237.0,09/01/2022
163,5078368546.0,5078368546.0,09/28/2022
164,5083484788.0,5083484788.0,09/30/2022
165,5037838687.0,5037838687.0,10/31/2022
167,5040196243.0,5040196243.0,02/07/2023
168,4295872541.0,4295872541.0,09/15/2022
170,5083828419.0,5083828419.0,01/01/2023
171,4295880604.0,4295880604.0,09/14/2022
172,5083152602.0,5083152602.0,11/17/2022
173,5076170372.0,5076170372.0,06/01/2022
174,5000309003.0,5000309003.0,09/29/2022
175,4295877744.0,4295877744.0,04/28/2022
176,4298315562.0,4298315562.0,06/09/2022
177,4297983698.0,4297983698.0,05/02/2022
178,4297201569.0,4297201569.0,06/09/2022
179,4295895881.0,4295895881.0,07/06/2022
180,4295866709.0,4295866709.0,09/22/2022
181,5040276060.0,5040276060.0,10/12/2022
182,5039100854.0,5039100854.0,08/01/2022
183,5040940031.0,5040940031.0,10/26/2022
185,5035934738.0,5035934738.0,12/24/2022
186,5001299948.0,5001299948.0,01/10/2023
187,5054556097.0,5054556097.0,05/13/2022
188,4295880185.0,4295880185.0,10/14/2022
189,4295876406.0,4295876406.0,01/27/2023
190,4297710272.0,4297710272.0,10/31/2022
191,5035515162.0,5035515162.0,08/30/2022
192,4295876468.0,4295876468.0,09/20/2022
193,4295879810.0,4295879810.0,11/30/2022
194,4295878817.0,4295878817.0,05/17/2022
195,5083170874.0,5083170874.0,06/23/2022
196,5081056428.0,5081056428.0,05/17/2022
197,4297595552.0,4297595552.0,06/16/2022
198,5044013967.0,5044013967.0,08/29/2022
199,5082057936.0,5082057936.0,09/15/2022
200,5083530366.0,5083530366.0,10/28/2022
201,5035466358.0,5035466358.0,10/13/2022
202,5078353703.0,5078353703.0,01/13/2023
203,5040195619.0,5040195619.0,04/25/2022
204,4298000647.0,4298000647.0,09/14/2022
205,4295880544.0,4295880544.0,05/13/2022
209,5037358466.0,5037358466.0,08/05/2022
210,5028834308.0,5028834308.0,09/29/2022
211,4297980209.0,4297980209.0,10/21/2022
213,5082423364.0,5082423364.0,02/24/2023
215,5042950581.0,5042950581.0,10/03/2022
216,5081361060.0,5081361060.0,12/23/2022
217,4298186205.0,4298186205.0,02/28/2023
218,5040240759.0,5040240759.0,02/10/2023
219,5040193446.0,5040193446.0,12/14/2022
220,5039685105.0,5039685105.0,10/01/2022
221,5083788514.0,5083788514.0,01/24/2023
224,4295880409.0,4295880409.0,01/18/2023
225,5020345427.0,5020345427.0,03/31/2022
226,5082497825.0,5082497825.0,04/14/2022
227,5001395959.0,5001395959.0,06/13/2022
228,5044753873.0,5044753873.0,11/25/2022
229,5000490748.0,5000490748.0,11/14/2022
230,5040049250.0,5040049250.0,12/14/2022
231,5001221668.0,5001221668.0,01/31/2023
232,4295904182.0,4295904182.0,03/08/2023
233,4296320216.0,4296320216.0,11/02/2022
234,4295903886.0,4295903886.0,06/01/2022
235,4295880509.0,4295880509.0,09/28/2022
236,5036209709.0,5036209709.0,04/21/2022
237,5083680946.0,5083680946.0,12/01/2022
238,5082511391.0,5082511391.0,07/15/2022
239,5001268018.0,5001268018.0,09/08/2022
240,5037998982.0,5037998982.0,12/01/2022
241,4295879371.0,4295879371.0,03/23/2023
242,4295877487.0,4295877487.0,09/01/2022
243,5039650195.0,5039650195.0,12/27/2022
244,5000038376.0,5000038376.0,11/11/2022
245,4298518705.0,4298518705.0,10/14/2022
246,4295895044.0,4295895044.0,07/20/2022
247,4295880344.0,4295880344.0,04/28/2022
248,4295868407.0,4295868407.0,06/22/2022
249,4295895881.0,4295895881.0,08/10/2022
250,5080202551.0,5080202551.0,07/21/2022
251,5037637275.0,5037637275.0,09/27/2022
252,5034837855.0,5034837855.0,11/01/2022
253,4296605082.0,4296605082.0,12/01/2022
254,5083697720.0,5083697720.0,12/28/2022
255,5083796721.0,5083796721.0,01/30/2023
256,5068933357.0,5068933357.0,02/28/2023
257,4295879776.0,4295879776.0,01/30/2023
259,5039650195.0,5039650195.0,12/27/2022
260,4295880167.0,4295880167.0,03/15/2023
261,4295877208.0,4295877208.0,11/14/2022
262,5037612462.0,5037612462.0,04/21/2022
263,4295904011.0,4295904011.0,02/10/2023
264,4295859790.0,4295859790.0,04/18/2022
265,5051392240.0,5051392240.0,05/31/2022
266,5050655936.0,5050655936.0,07/01/2022
267,5080514969.0,5080514969.0,02/06/2023
269,5064665684.0,5064665684.0,03/08/2023
270,5080193927.0,5080193927.0,02/07/2023
271,4296367507.0,4296367507.0,07/23/2022
272,4295877548.0,4295877548.0,09/30/2022
273,4295880028.0,4295880028.0,09/06/2022
274,5083173440.0,5083173440.0,06/23/2022
275,4295880498.0,4295880498.0,02/03/2023
276,5052964396.0,5052964396.0,06/06/2022
277,5063196140.0,5063196140.0,07/27/2022
281,4295876363.0,4295876363.0,12/28/2022
282,5035454200.0,5035454200.0,08/29/2022
283,5035303203.0,5035303203.0,05/13/2022
284,5052134882.0,5052134882.0,05/10/2022
285,5053433421.0,5053433421.0,07/01/2022
286,5001221668.0,5001221668.0,08/01/2022
287,4296094729.0,4296094729.0,08/16/2022
288,5044679692.0,5044679692.0,06/08/2022
289,4297706045.0,4297706045.0,10/31/2022
290,5036177300.0,5036177300.0,05/20/2022
291,5083750474.0,5083750474.0,01/06/2023
292,4295879249.0,4295879249.0,12/22/2022
293,4295890547.0,4295890547.0,05/19/2022
294,5000938373.0,5000938373.0,06/22/2022
295,5083452556.0,5083452556.0,09/12/2022
296,5083470391.0,5083470391.0,09/22/2022
298,4295956436.0,4295956436.0,08/08/2022
299,5083656517.0,5083656517.0,11/25/2022
300,4295877548.0,4295877548.0,03/31/2022
301,4297220669.0,4297220669.0,09/23/2022
302,5063253890.0,5063253890.0,05/17/2022
303,5063761174.0,5063761174.0,06/20/2022
304,5083445845.0,5083445845.0,09/01/2022
305,5083630040.0,5083630040.0,11/11/2022
306,5083831625.0,5083831625.0,12/16/2022
308,5082523499.0,5082523499.0,05/02/2022
309,4295876805.0,4295876805.0,11/09/2022
310,4295881143.0,4295881143.0,03/30/2022
311,4295880180.0,4295880180.0,07/05/2022
312,4296087405.0,4296087405.0,06/20/2022
313,5083646987.0,5083646987.0,11/22/2022
314,5046293748.0,5046293748.0,04/11/2022
315,5000025582.0,5000025582.0,07/11/2022
316,5076077988.0,5076077988.0,05/30/2022
317,4295860299.0,4295860299.0,06/01/2022
318,4295877916.0,4295877916.0,06/23/2022
319,4295862202.0,4295862202.0,06/16/2022
320,5083363514.0,5083363514.0,07/07/2022
321,4295894878.0,4295894878.0,09/05/2022
322,5071161113.0,5071161113.0,07/22/2022
323,5060037393.0,5060037393.0,11/03/2022
324,5043951235.0,5043951235.0,12/26/2022
325,5060037393.0,5060037393.0,03/07/2023
326,4295877265.0,4295877265.0,02/01/2023
327,4297541203.0,4297541203.0,06/30/2022
328,4295866297.0,4295866297.0,07/05/2022
329,4295894627.0,4295894627.0,07/28/2022
330,4295890480.0,4295890480.0,08/01/2022
331,5044525268.0,5044525268.0,01/09/2023
333,4295881311.0,4295881311.0,10/27/2022
334,4295878217.0,4295878217.0,12/24/2022
335,5000060210.0,5000060210.0,11/29/2022
336,4296320123.0,4296320123.0,03/30/2022
337,4295889457.0,4295889457.0,05/04/2022
338,5060581916.0,5060581916.0,07/18/2022
339,4295875664.0,4295875664.0,07/18/2022
340,5036798801.0,5036798801.0,11/01/2022
341,5004506242.0,5004506242.0,09/30/2022
342,4297618588.0,4297618588.0,11/30/2022
343,5073642366.0,5073642366.0,09/28/2022
344,5046035856.0,5046035856.0,12/28/2022
345,5082084258.0,5082084258.0,01/11/2023
346,4295880552.0,4295880552.0,04/27/2022
347,4295877272.0,4295877272.0,05/12/2022
348,5082516488.0,5082516488.0,09/27/2022
349,5056435302.0,5056435302.0,10/14/2022
350,4295884130.0,4295884130.0,04/06/2022
351,5082593317.0,5082593317.0,04/01/2022
352,4295879210.0,4295879210.0,01/23/2023
353,5079894700.0,5079894700.0,05/04/2022
354,5042216949.0,5042216949.0,07/22/2022
355,4297515107.0,4297515107.0,08/11/2022
356,5083450083.0,5083450083.0,09/07/2022
357,5045953119.0,5045953119.0,07/23/2022
358,5000233760.0,5000233760.0,11/01/2022
359,5000859568.0,5000859568.0,10/25/2022
360,5000000997.0,5000000997.0,11/11/2022
361,5001164377.0,5001164377.0,08/24/2022
362,5064637947.0,5064637947.0,05/02/2022
363,5080027049.0,5080027049.0,02/14/2023
365,5074640429.0,5074640429.0,03/30/2022
366,4295877998.0,4295877998.0,03/02/2023
367,5037660980.0,5037660980.0,05/10/2022
368,5046308438.0,5046308438.0,02/08/2023
369,5037854576.0,5037854576.0,10/21/2022
370,4295876206.0,4295876206.0,05/13/2022
371,4296353215.0,4296353215.0,06/29/2022
372,5038915059.0,5038915059.0,05/04/2022
373,5035734227.0,5035734227.0,06/06/2022
374,4296274621.0,4296274621.0,06/08/2022
375,5053128369.0,5053128369.0,05/23/2022
376,5039716836.0,5039716836.0,06/14/2022
377,5001310180.0,5001310180.0,06/10/2022
379,4295889301.0,4295889301.0,07/22/2022
380,4296638298.0,4296638298.0,08/17/2022
382,4298170016.0,4298170016.0,01/10/2023
383,4295885141.0,4295885141.0,12/21/2022
385,4298158373.0,4298158373.0,03/06/2023
386,4295876861.0,4295876861.0,08/09/2022
387,4295880123.0,4295880123.0,09/08/2022
388,4295880567.0,4295880567.0,08/04/2022
389,4295876406.0,4295876406.0,02/24/2023
390,5073354385.0,5073354385.0,06/23/2022
391,5045866620.0,5045866620.0,04/21/2022
392,4295872420.0,4295872420.0,09/22/2022
393,4298181420.0,4298181420.0,05/01/2022
394,4295893610.0,4295893610.0,04/15/2022
395,4295877402.0,4295877402.0,04/26/2022
396,4295899319.0,4295899319.0,05/06/2022
397,5054502770.0,5054502770.0,09/01/2022
398,4298234434.0,4298234434.0,10/17/2022
399,5045187247.0,5045187247.0,11/03/2022
400,4296608220.0,4296608220.0,01/01/2023
401,5046266006.0,5046266006.0,01/18/2023
402,5044251782.0,5044251782.0,01/19/2023
403,5044029972.0,5044029972.0,03/02/2023
404,5044763739.0,5044763739.0,03/07/2023
406,5047646109.0,5047646109.0,01/23/2023
407,5000060210.0,5000060210.0,09/28/2022
408,4298072706.0,4298072706.0,08/01/2022
409,5064636675.0,5064636675.0,06/15/2022
410,5039696577.0,5039696577.0,01/30/2023
412,4295878353.0,4295878353.0,12/27/2022
414,4295899666.0,4295899666.0,05/02/2022
415,5065319857.0,5065319857.0,05/12/2022
416,4296027912.0,4296027912.0,06/30/2022
417,4295895114.0,4295895114.0,08/04/2022
419,5037992882.0,5037992882.0,11/01/2022
420,5083791658.0,5083791658.0,01/27/2023
421,4295879095.0,4295879095.0,01/28/2023
422,5035489106.0,5035489106.0,08/18/2022
424,4298015238.0,4298015238.0,04/06/2022
425,5083433665.0,5083433665.0,08/22/2022
426,5001363957.0,5001363957.0,08/19/2022
427,5040249221.0,5040249221.0,08/29/2022
428,5083452541.0,5083452541.0,09/09/2022
429,5083501394.0,5083501394.0,10/12/2022
430,4295866131.0,4295866131.0,12/29/2022
431,5042366820.0,5042366820.0,01/25/2023
432,5080517810.0,5080517810.0,05/02/2022
433,4295876559.0,4295876559.0,03/07/2023
436,5039650195.0,5039650195.0,12/27/2022
437,5063311584.0,5063311584.0,12/27/2022
438,4295861769.0,4295861769.0,06/16/2022
439,5059998878.0,5059998878.0,07/20/2022
440,4296015654.0,4296015654.0,08/29/2022
441,5083663624.0,5083663624.0,12/02/2022
442,4295904618.0,4295904618.0,02/06/2023
443,5042950581.0,5042950581.0,12/01/2022
444,4298186895.0,4298186895.0,10/25/2022
445,4298521741.0,4298521741.0,09/28/2022
446,4295863184.0,4295863184.0,02/13/2023
447,4295879210.0,4295879210.0,01/23/2023
448,5039695171.0,5039695171.0,06/15/2022
449,5082479016.0,5082479016.0,02/28/2023
450,4295879667.0,4295879667.0,12/01/2022
451,5037944297.0,5037944297.0,12/20/2022
452,4295859111.0,4295859111.0,04/11/2022
453,4295890290.0,4295890290.0,06/13/2022
455,5078361408.0,5078361408.0,09/13/2022
456,4295870643.0,4295870643.0,09/20/2022
457,4295897722.0,4295897722.0,11/07/2022
458,4295890237.0,4295890237.0,11/18/2022
459,4295880150.0,4295880150.0,12/19/2022
460,5034821789.0,5034821789.0,02/07/2023
461,4296633925.0,4296633925.0,03/08/2023
462,5046282355.0,5046282355.0,02/02/2023
463,5040240849.0,5040240849.0,09/20/2022
464,4296356574.0,4296356574.0,07/01/2022
465,4295882799.0,4295882799.0,06/14/2022
466,5000767472.0,5000767472.0,06/07/2022
467,4295877728.0,4295877728.0,03/23/2023
468,5083470295.0,5083470295.0,09/27/2022
469,4298063793.0,4298063793.0,05/12/2022
470,4295856249.0,4295856249.0,04/26/2022
471,5082536617.0,5082536617.0,05/16/2022
472,5074560686.0,5074560686.0,06/09/2022
473,5000566695.0,5000566695.0,07/11/2022
474,4295881696.0,4295881696.0,10/13/2022
475,5035397007.0,5035397007.0,11/09/2022
476,5035397007.0,5035397007.0,11/09/2022
477,4295870242.0,4295870242.0,11/09/2022
478,5083757072.0,5083757072.0,01/03/2023
479,4296693094.0,4296693094.0,02/27/2023
480,5044753355.0,5044753355.0,02/06/2023
481,5056627568.0,5056627568.0,01/30/2023
482,5039193518.0,5039193518.0,10/12/2022
483,4295876726.0,4295876726.0,04/27/2022
484,5000030092.0,5000030092.0,05/05/2022
485,4295879396.0,4295879396.0,11/01/2022
487,5083639595.0,5083639595.0,11/21/2022
488,5000767472.0,5000767472.0,06/07/2022
489,4295883455.0,4295883455.0,10/13/2022
490,5083360999.0,5083360999.0,07/14/2022
491,5050914702.0,5050914702.0,06/01/2022
492,4295879667.0,4295879667.0,04/01/2022
493,4295899858.0,4295899858.0,02/27/2023
494,4298180106.0,4298180106.0,03/22/2023
495,5000016139.0,5000016139.0,08/12/2022
496,5083154248.0,5083154248.0,06/08/2022
497,4295869209.0,4295869209.0,06/27/2022
498,5000011468.0,5000011468.0,07/28/2022
499,4295890097.0,4295890097.0,09/02/2022
500,4295916183.0,4295916183.0,09/27/2022
501,5057776951.0,5057776951.0,10/25/2022
502,4298258728.0,4298258728.0,11/01/2022
503,5001450268.0,5001450268.0,06/10/2022
504,4296146100.0,4296146100.0,12/08/2022
505,4295932944.0,4295932944.0,01/01/2023
506,5039656592.0,5039656592.0,02/24/2023
507,5052508927.0,5052508927.0,05/24/2022
508,4298181420.0,4298181420.0,05/01/2022
509,5083680731.0,5083680731.0,12/08/2022
510,5083363443.0,5083363443.0,06/20/2022
511,5083444206.0,5083444206.0,09/01/2022
512,4298025339.0,4298025339.0,05/12/2022
513,5067505426.0,5067505426.0,04/01/2022
514,4298186895.0,4298186895.0,10/25/2022
515,4295880148.0,4295880148.0,06/15/2022
516,4295876272.0,4295876272.0,11/25/2022
517,4295880751.0,4295880751.0,08/30/2022
518,5037959316.0,5037959316.0,03/30/2022
519,4295896938.0,4295896938.0,04/05/2022
520,5042936700.0,5042936700.0,04/07/2022
521,4296896513.0,4296896513.0,04/07/2022
522,4295895858.0,4295895858.0,04/11/2022
523,5040047599.0,5040047599.0,04/22/2022
524,5000588842.0,5000588842.0,04/22/2022
525,5081325679.0,5081325679.0,04/26/2022
526,5051776697.0,5051776697.0,04/30/2022
527,5000071049.0,5000071049.0,05/12/2022
528,5080193291.0,5080193291.0,05/13/2022
529,5053128369.0,5053128369.0,05/16/2022
530,4295873277.0,4295873277.0,05/06/2022
531,5067584715.0,5067584715.0,06/01/2022
532,5052509770.0,5052509770.0,06/15/2022
533,4295889089.0,4295889089.0,05/20/2022
534,4295903841.0,4295903841.0,06/21/2022
536,4295859376.0,4295859376.0,06/21/2022
537,4295889910.0,4295889910.0,06/22/2022
538,5083172114.0,5083172114.0,06/21/2022
539,5081399781.0,5081399781.0,06/23/2022
540,4295859463.0,4295859463.0,06/23/2022
541,4295866534.0,4295866534.0,06/27/2022
542,5040957058.0,5040957058.0,07/01/2022
543,5083347576.0,5083347576.0,05/10/2022
546,4296977646.0,4296977646.0,06/17/2022
547,5052142840.0,5052142840.0,07/11/2022
548,5001190602.0,5001190602.0,07/20/2022
549,4297132766.0,4297132766.0,07/30/2022
550,4297298887.0,4297298887.0,07/01/2022
551,4296519159.0,4296519159.0,07/31/2022
552,5025431136.0,5025431136.0,08/02/2022
553,5043812089.0,5043812089.0,08/08/2022
554,5083405509.0,5083405509.0,08/05/2022
555,5046653970.0,5046653970.0,08/17/2022
556,5006125813.0,5006125813.0,08/22/2022
557,5052512898.0,5052512898.0,07/14/2022
558,5001225451.0,5001225451.0,09/01/2022
559,5046050363.0,5046050363.0,08/31/2022
560,5071547210.0,5071547210.0,09/05/2022
561,5079235403.0,5079235403.0,08/25/2022
562,4297065060.0,4297065060.0,09/06/2022
563,4297233927.0,4297233927.0,08/23/2022
564,5069409170.0,5069409170.0,09/23/2022
565,5034752894.0,5034752894.0,06/10/2022
567,5035774320.0,5035774320.0,09/20/2022
568,5083485924.0,5083485924.0,09/22/2022
569,5083496656.0,5083496656.0,10/10/2022
570,5055421994.0,5055421994.0,10/07/2022
571,5042934794.0,5042934794.0,10/19/2022
572,5081387265.0,5081387265.0,10/19/2022
573,4297449138.0,4297449138.0,10/20/2022
574,4295129815.0,4295129815.0,11/04/2022
575,4295890290.0,4295890290.0,10/31/2022
576,5036178957.0,5036178957.0,11/09/2022
577,4296687365.0,4296687365.0,11/11/2022
578,4297038604.0,4297038604.0,11/21/2022
579,5079894902.0,5079894902.0,11/22/2022
580,5083655469.0,5083655469.0,09/02/2022
581,5073343366.0,5073343366.0,07/12/2022
582,5000058790.0,5000058790.0,11/30/2022
585,5082068063.0,5082068063.0,07/18/2022
586,5050912390.0,5050912390.0,01/02/2023
587,5081184024.0,5081184024.0,01/10/2023
588,5067484863.0,5067484863.0,01/10/2023
589,4295872942.0,4295872942.0,01/12/2023
590,5081184024.0,5081184024.0,01/24/2023
591,5073623934.0,5073623934.0,12/26/2022
592,5081482868.0,5081482868.0,01/03/2023
593,5064651295.0,5064651295.0,01/27/2023
594,5083814525.0,5083814525.0,01/30/2023
595,5083860161.0,5083860161.0,02/16/2023
596,5059940736.0,5059940736.0,02/27/2023
597,5001380593.0,5001380593.0,03/01/2023
598,4295898704.0,4295898704.0,03/06/2023
599,4295890097.0,4295890097.0,03/07/2023
600,4296802989.0,4296802989.0,03/14/2023
601,5084096045.0,5084096045.0,03/14/2023
602,5035533607.0,5035533607.0,03/03/2023
603,5059925851.0,5059925851.0,03/06/2023
604,5043461973.0,5043461973.0,03/23/2023
605,5042270034.0,5042270034.0,03/24/2023
606,4295882463.0,4295882463.0,03/24/2023
607,4295873637.0,4295873637.0,03/28/2023
608,5079142795.0,5079142795.0,04/01/2022
610,5034843991.0,5034843991.0,08/01/2022
611,5083482567.0,5083482567.0,09/29/2022
612,4295893420.0,4295893420.0,06/30/2022
613,5001443161.0,5001443161.0,08/26/2022
614,5065360908.0,5065360908.0,08/31/2022
615,4298194326.0,4298194326.0,03/31/2022
616,5001203517.0,5001203517.0,05/06/2022
617,5064608142.0,5064608142.0,06/28/2022
618,5071539494.0,5071539494.0,09/07/2022
619,5083117534.0,5083117534.0,07/28/2022
620,5083423755.0,5083423755.0,09/01/2022
621,5083478919.0,5083478919.0,09/30/2022
622,4295904914.0,4295904914.0,12/02/2022
623,4295890290.0,4295890290.0,10/27/2022
625,4295890620.0,4295890620.0,01/10/2023
626,4295917185.0,4295917185.0,01/24/2023
628,5083417758.0,5083417758.0,08/10/2022
629,4295877528.0,4295877528.0,02/22/2023
630,4296073763.0,4296073763.0,02/20/2023
631,4297871840.0,4297871840.0,06/27/2022
632,4295880253.0,4295880253.0,12/20/2022
633,5040240849.0,5040240849.0,07/19/2022
634,5081171167.0,5081171167.0,01/17/2023
635,4297178485.0,4297178485.0,02/14/2023
636,5000060210.0,5000060210.0,04/27/2022
637,4295880380.0,4295880380.0,11/24/2022
638,5044017028.0,5044017028.0,04/15/2022
639,5082523631.0,5082523631.0,04/28/2022
642,4295884747.0,4295884747.0,07/18/2022
643,4295876590.0,4295876590.0,09/12/2022
644,5076376315.0,5076376315.0,09/19/2022
645,5083455696.0,5083455696.0,09/26/2022
646,5083484845.0,5083484845.0,10/03/2022
647,5034837855.0,5034837855.0,10/07/2022
648,5000646602.0,5000646602.0,12/23/2022
649,5082471583.0,5082471583.0,01/12/2023
650,4296616107.0,4296616107.0,02/16/2023
651,5034821789.0,5034821789.0,02/07/2023
652,5076702932.0,5076702932.0,03/27/2023
653,5082704059.0,5082704059.0,04/21/2022
654,5083834571.0,5083834571.0,02/16/2023
655,4297931970.0,4297931970.0,03/31/2022
656,5044658341.0,5044658341.0,01/27/2023
657,5083694018.0,5083694018.0,12/22/2022
659,4295878995.0,4295878995.0,10/31/2022
660,5037341001.0,5037341001.0,06/01/2022
661,4298187217.0,4298187217.0,03/07/2023
662,5035173443.0,5035173443.0,06/10/2022
663,4296320095.0,4296320095.0,10/03/2022
664,5070826912.0,5070826912.0,06/22/2022
666,4295886157.0,4295886157.0,09/02/2022
667,5083484779.0,5083484779.0,10/03/2022
668,5000059012.0,5000059012.0,10/27/2022
669,4298235628.0,4298235628.0,12/22/2022
670,4296320161.0,4296320161.0,03/15/2023
671,4295866790.0,4295866790.0,03/21/2023
672,5000760197.0,5000760197.0,10/27/2022
