,company_id,edge_type,val_id,node_type
34735,5070764644.0,"Current Assets Last 12 Months(USD, Millions)",4.02,Quant_Metric
34741,5077919824.0,"Current Assets Last 12 Months(USD, Millions)",0.62,Quant_Metric
34746,5039666577.0,"Current Assets Last 12 Months(USD, Millions)",21.30,Quant_Metric
34754,5052528994.0,"Current Assets Last 12 Months(USD, Millions)",2.65,Quant_Metric
34765,5076948605.0,"Current Assets Last 12 Months(USD, Millions)",0.35,Quant_Metric
34770,5037840836.0,"Current Assets Last 12 Months(USD, Millions)",55.48,Quant_Metric
34782,5077910435.0,"Current Assets Last 12 Months(USD, Millions)",0.67,Quant_Metric
34783,5000578095.0,"Current Assets Last 12 Months(USD, Millions)",272.87,Quant_Metric
34786,4295865411.0,"Current Assets Last 12 Months(USD, Millions)",553.15,Quant_Metric
34792,5052527459.0,"Current Assets Last 12 Months(USD, Millions)",0.81,Quant_Metric
34797,4295884612.0,"Current Assets Last 12 Months(USD, Millions)","1,382.42",Quant_Metric
34803,4296432826.0,"Current Assets Last 12 Months(USD, Millions)","3,466.25",Quant_Metric
34831,5080063385.0,"Current Assets Last 12 Months(USD, Millions)",55.04,Quant_Metric
34833,5079695261.0,"Current Assets Last 12 Months(USD, Millions)",0.73,Quant_Metric
34834,5046488399.0,"Current Assets Last 12 Months(USD, Millions)",8.56,Quant_Metric
34843,5076693923.0,"Current Assets Last 12 Months(USD, Millions)",58.26,Quant_Metric
34857,4298441344.0,"Current Assets Last 12 Months(USD, Millions)",4.05,Quant_Metric
34864,4297934595.0,"Current Assets Last 12 Months(USD, Millions)",77.87,Quant_Metric
34865,5070700226.0,"Current Assets Last 12 Months(USD, Millions)",105.76,Quant_Metric
34882,4296425384.0,"Current Assets Last 12 Months(USD, Millions)",6.99,Quant_Metric
34889,5083143642.0,"Current Assets Last 12 Months(USD, Millions)",14.34,Quant_Metric
34891,4295880288.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
34913,5071562619.0,"Current Assets Last 12 Months(USD, Millions)",18.94,Quant_Metric
34915,5082035698.0,"Current Assets Last 12 Months(USD, Millions)",0.64,Quant_Metric
34916,4295875978.0,"Current Assets Last 12 Months(USD, Millions)",103.74,Quant_Metric
34919,5074850109.0,"Current Assets Last 12 Months(USD, Millions)",107.72,Quant_Metric
34927,5036177300.0,"Current Assets Last 12 Months(USD, Millions)",173.68,Quant_Metric
34933,4298221722.0,"Current Assets Last 12 Months(USD, Millions)",639.63,Quant_Metric
34939,5050655875.0,"Current Assets Last 12 Months(USD, Millions)",24.89,Quant_Metric
34945,4298181420.0,"Current Assets Last 12 Months(USD, Millions)",216.33,Quant_Metric
34946,4298181420.0,"Current Assets Last 12 Months(USD, Millions)",216.33,Quant_Metric
34952,5037132658.0,"Current Assets Last 12 Months(USD, Millions)","2,369.37",Quant_Metric
34960,5001188166.0,"Current Assets Last 12 Months(USD, Millions)",280.10,Quant_Metric
34969,5082541791.0,"Current Assets Last 12 Months(USD, Millions)",0.04,Quant_Metric
34971,5044029654.0,"Current Assets Last 12 Months(USD, Millions)",0.92,Quant_Metric
34983,4295889546.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
34986,4296322184.0,"Current Assets Last 12 Months(USD, Millions)",289.02,Quant_Metric
34991,4298328202.0,"Current Assets Last 12 Months(USD, Millions)",55.44,Quant_Metric
34992,5063312433.0,"Current Assets Last 12 Months(USD, Millions)",0.14,Quant_Metric
34993,5081467772.0,"Current Assets Last 12 Months(USD, Millions)",0.67,Quant_Metric
35000,4295865576.0,"Current Assets Last 12 Months(USD, Millions)","2,847.09",Quant_Metric
35003,4295865576.0,"Current Assets Last 12 Months(USD, Millions)","2,847.09",Quant_Metric
35042,5071398809.0,"Current Assets Last 12 Months(USD, Millions)",7.30,Quant_Metric
35061,5059946801.0,"Current Assets Last 12 Months(USD, Millions)",6.83,Quant_Metric
35066,5079228180.0,"Current Assets Last 12 Months(USD, Millions)",0.25,Quant_Metric
35067,4295864002.0,"Current Assets Last 12 Months(USD, Millions)","2,951.80",Quant_Metric
35068,5035173443.0,"Current Assets Last 12 Months(USD, Millions)",195.13,Quant_Metric
35071,5046725014.0,"Current Assets Last 12 Months(USD, Millions)",83.21,Quant_Metric
35088,5077898563.0,"Current Assets Last 12 Months(USD, Millions)",0.16,Quant_Metric
35089,5050718967.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35099,5000637712.0,"Current Assets Last 12 Months(USD, Millions)","1,714.29",Quant_Metric
35103,5000319478.0,"Current Assets Last 12 Months(USD, Millions)","2,842.73",Quant_Metric
35105,5044171257.0,"Current Assets Last 12 Months(USD, Millions)",8.54,Quant_Metric
35114,5082075678.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35119,4295882799.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35129,5079157158.0,"Current Assets Last 12 Months(USD, Millions)",0.64,Quant_Metric
35134,5042218272.0,"Current Assets Last 12 Months(USD, Millions)","7,014.96",Quant_Metric
35142,5079232364.0,"Current Assets Last 12 Months(USD, Millions)",0.52,Quant_Metric
35144,5039612913.0,"Current Assets Last 12 Months(USD, Millions)",844.50,Quant_Metric
35163,5000527109.0,"Current Assets Last 12 Months(USD, Millions)",420.34,Quant_Metric
35175,5040047267.0,"Current Assets Last 12 Months(USD, Millions)",629.47,Quant_Metric
35178,5043953762.0,"Current Assets Last 12 Months(USD, Millions)",396.92,Quant_Metric
35192,5063761174.0,"Current Assets Last 12 Months(USD, Millions)",306.78,Quant_Metric
35197,4296399395.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35198,5079892887.0,"Current Assets Last 12 Months(USD, Millions)",0.74,Quant_Metric
35199,4295890046.0,"Current Assets Last 12 Months(USD, Millions)",12.24,Quant_Metric
35205,5080187799.0,"Current Assets Last 12 Months(USD, Millions)",0.84,Quant_Metric
35207,5065973953.0,"Current Assets Last 12 Months(USD, Millions)",66.83,Quant_Metric
35210,4295903841.0,"Current Assets Last 12 Months(USD, Millions)","1,517.00",Quant_Metric
35219,5083167346.0,"Current Assets Last 12 Months(USD, Millions)",0.02,Quant_Metric
35220,5081056354.0,"Current Assets Last 12 Months(USD, Millions)",0.02,Quant_Metric
35232,5035457608.0,"Current Assets Last 12 Months(USD, Millions)",146.16,Quant_Metric
35257,4295862003.0,"Current Assets Last 12 Months(USD, Millions)",0.59,Quant_Metric
35264,5079130271.0,"Current Assets Last 12 Months(USD, Millions)",0.38,Quant_Metric
35289,5014440363.0,"Current Assets Last 12 Months(USD, Millions)",4.70,Quant_Metric
35293,5064656453.0,"Current Assets Last 12 Months(USD, Millions)","2,815.01",Quant_Metric
35299,5080188190.0,"Current Assets Last 12 Months(USD, Millions)",5.42,Quant_Metric
35300,5072810173.0,"Current Assets Last 12 Months(USD, Millions)","15,671.27",Quant_Metric
35306,5051000904.0,"Current Assets Last 12 Months(USD, Millions)",597.22,Quant_Metric
35307,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35322,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35337,4295970937.0,"Current Assets Last 12 Months(USD, Millions)",0.71,Quant_Metric
35348,5001310180.0,"Current Assets Last 12 Months(USD, Millions)",669.47,Quant_Metric
35352,5039614169.0,"Current Assets Last 12 Months(USD, Millions)",9.76,Quant_Metric
35357,4295865619.0,"Current Assets Last 12 Months(USD, Millions)","1,171.77",Quant_Metric
35360,5039655489.0,"Current Assets Last 12 Months(USD, Millions)",71.65,Quant_Metric
35363,4295883881.0,"Current Assets Last 12 Months(USD, Millions)",102.41,Quant_Metric
35365,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35367,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35368,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35369,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35371,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35372,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35373,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35379,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35381,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35382,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35399,5035495758.0,"Current Assets Last 12 Months(USD, Millions)","4,195.10",Quant_Metric
35400,5000646602.0,"Current Assets Last 12 Months(USD, Millions)",3.39,Quant_Metric
35401,4296322184.0,"Current Assets Last 12 Months(USD, Millions)",289.02,Quant_Metric
35415,5079887260.0,"Current Assets Last 12 Months(USD, Millions)",0.55,Quant_Metric
35438,5000547807.0,"Current Assets Last 12 Months(USD, Millions)",130.54,Quant_Metric
35444,4298015182.0,"Current Assets Last 12 Months(USD, Millions)",195.80,Quant_Metric
35451,4295887079.0,"Current Assets Last 12 Months(USD, Millions)","12,702.22",Quant_Metric
35454,4295893420.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35459,5051386422.0,"Current Assets Last 12 Months(USD, Millions)",250.98,Quant_Metric
35493,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35495,5074847115.0,"Current Assets Last 12 Months(USD, Millions)",0.84,Quant_Metric
35496,5076113984.0,"Current Assets Last 12 Months(USD, Millions)",1.49,Quant_Metric
35506,5080054233.0,"Current Assets Last 12 Months(USD, Millions)",1.90,Quant_Metric
35513,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35519,4296642760.0,"Current Assets Last 12 Months(USD, Millions)",0.09,Quant_Metric
35531,5080021194.0,"Current Assets Last 12 Months(USD, Millions)",0.46,Quant_Metric
35538,5001377057.0,"Current Assets Last 12 Months(USD, Millions)",82.33,Quant_Metric
35547,5037622931.0,"Current Assets Last 12 Months(USD, Millions)",11.02,Quant_Metric
35554,5000025582.0,"Current Assets Last 12 Months(USD, Millions)","1,057.87",Quant_Metric
35559,4297412653.0,"Current Assets Last 12 Months(USD, Millions)","1,158.95",Quant_Metric
35565,5079682927.0,"Current Assets Last 12 Months(USD, Millions)",128.92,Quant_Metric
35577,5042260076.0,"Current Assets Last 12 Months(USD, Millions)",0.14,Quant_Metric
35586,5050303564.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35594,5045950110.0,"Current Assets Last 12 Months(USD, Millions)",160.19,Quant_Metric
35602,5070769287.0,"Current Assets Last 12 Months(USD, Millions)",217.15,Quant_Metric
35613,4295863640.0,"Current Assets Last 12 Months(USD, Millions)",51.06,Quant_Metric
35615,4296647415.0,"Current Assets Last 12 Months(USD, Millions)",1.55,Quant_Metric
35640,5000065288.0,"Current Assets Last 12 Months(USD, Millions)",78.89,Quant_Metric
35652,5042234251.0,"Current Assets Last 12 Months(USD, Millions)",134.72,Quant_Metric
35653,4295917988.0,"Current Assets Last 12 Months(USD, Millions)",0.84,Quant_Metric
35658,4295908631.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35661,5050718646.0,"Current Assets Last 12 Months(USD, Millions)",263.13,Quant_Metric
35662,5079893076.0,"Current Assets Last 12 Months(USD, Millions)",1.04,Quant_Metric
35671,5079157172.0,"Current Assets Last 12 Months(USD, Millions)",0.77,Quant_Metric
35679,4295901616.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35681,5080167688.0,"Current Assets Last 12 Months(USD, Millions)",0.57,Quant_Metric
35682,5047750449.0,"Current Assets Last 12 Months(USD, Millions)",47.45,Quant_Metric
35685,4295877891.0,"Current Assets Last 12 Months(USD, Millions)",406.82,Quant_Metric
35692,4298264580.0,"Current Assets Last 12 Months(USD, Millions)",8.95,Quant_Metric
35693,4298264580.0,"Current Assets Last 12 Months(USD, Millions)",8.95,Quant_Metric
35697,4295909852.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35702,4295912982.0,"Current Assets Last 12 Months(USD, Millions)",90.70,Quant_Metric
35705,4295894627.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35718,5000590335.0,"Current Assets Last 12 Months(USD, Millions)","1,151.38",Quant_Metric
35723,5066606009.0,"Current Assets Last 12 Months(USD, Millions)","4,916.15",Quant_Metric
35726,5073639594.0,"Current Assets Last 12 Months(USD, Millions)",0.01,Quant_Metric
35727,5073639594.0,"Current Assets Last 12 Months(USD, Millions)",0.01,Quant_Metric
35728,4297318207.0,"Current Assets Last 12 Months(USD, Millions)",726.25,Quant_Metric
35735,4295880567.0,"Current Assets Last 12 Months(USD, Millions)","4,990.05",Quant_Metric
35736,5064606647.0,"Current Assets Last 12 Months(USD, Millions)",649.56,Quant_Metric
35737,5000042742.0,"Current Assets Last 12 Months(USD, Millions)","1,346.03",Quant_Metric
35745,5079700247.0,"Current Assets Last 12 Months(USD, Millions)",0.43,Quant_Metric
35746,5081358620.0,"Current Assets Last 12 Months(USD, Millions)",0.50,Quant_Metric
35748,4295862135.0,"Current Assets Last 12 Months(USD, Millions)",0.33,Quant_Metric
35749,4295862135.0,"Current Assets Last 12 Months(USD, Millions)",0.33,Quant_Metric
35751,4295907896.0,"Current Assets Last 12 Months(USD, Millions)",577.09,Quant_Metric
35756,5077939186.0,"Current Assets Last 12 Months(USD, Millions)",12.74,Quant_Metric
35762,5081143707.0,"Current Assets Last 12 Months(USD, Millions)",0.82,Quant_Metric
35763,5071562182.0,"Current Assets Last 12 Months(USD, Millions)",0.76,Quant_Metric
35775,4295880812.0,"Current Assets Last 12 Months(USD, Millions)","1,357.27",Quant_Metric
35776,4295879550.0,"Current Assets Last 12 Months(USD, Millions)",44.56,Quant_Metric
35778,4295889265.0,"Current Assets Last 12 Months(USD, Millions)","1,350.71",Quant_Metric
35789,4295880567.0,"Current Assets Last 12 Months(USD, Millions)","4,990.05",Quant_Metric
35790,5000011468.0,"Current Assets Last 12 Months(USD, Millions)",285.63,Quant_Metric
35791,5071524765.0,"Current Assets Last 12 Months(USD, Millions)",0.89,Quant_Metric
35792,5052515967.0,"Current Assets Last 12 Months(USD, Millions)",17.24,Quant_Metric
35793,5042951109.0,"Current Assets Last 12 Months(USD, Millions)",28.90,Quant_Metric
35794,5083117534.0,"Current Assets Last 12 Months(USD, Millions)",0.30,Quant_Metric
35795,5038033364.0,"Current Assets Last 12 Months(USD, Millions)",260.72,Quant_Metric
35799,4295890480.0,"Current Assets Last 12 Months(USD, Millions)",679.92,Quant_Metric
35808,4295877190.0,"Current Assets Last 12 Months(USD, Millions)","1,873.25",Quant_Metric
35811,5037277004.0,"Current Assets Last 12 Months(USD, Millions)",7.17,Quant_Metric
35814,5076941018.0,"Current Assets Last 12 Months(USD, Millions)",0.35,Quant_Metric
35819,5001176347.0,"Current Assets Last 12 Months(USD, Millions)",85.02,Quant_Metric
35823,5000038451.0,"Current Assets Last 12 Months(USD, Millions)","1,273.11",Quant_Metric
35826,4298039089.0,"Current Assets Last 12 Months(USD, Millions)",240.73,Quant_Metric
35829,5043812089.0,"Current Assets Last 12 Months(USD, Millions)",673.95,Quant_Metric
35831,5076377545.0,"Current Assets Last 12 Months(USD, Millions)",8.49,Quant_Metric
35834,4295876861.0,"Current Assets Last 12 Months(USD, Millions)","21,918.88",Quant_Metric
35836,4295876861.0,"Current Assets Last 12 Months(USD, Millions)","21,918.88",Quant_Metric
35840,4295878890.0,"Current Assets Last 12 Months(USD, Millions)",111.01,Quant_Metric
35841,4295878890.0,"Current Assets Last 12 Months(USD, Millions)",111.01,Quant_Metric
35848,4295918452.0,"Current Assets Last 12 Months(USD, Millions)",18.49,Quant_Metric
35850,4295877089.0,"Current Assets Last 12 Months(USD, Millions)","1,938.46",Quant_Metric
35851,4295877394.0,"Current Assets Last 12 Months(USD, Millions)","4,442.57",Quant_Metric
35853,4295878220.0,"Current Assets Last 12 Months(USD, Millions)",333.66,Quant_Metric
35861,5056399279.0,"Current Assets Last 12 Months(USD, Millions)",71.93,Quant_Metric
35871,5036888796.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
35874,5080057703.0,"Current Assets Last 12 Months(USD, Millions)",0.16,Quant_Metric
35876,5043466597.0,"Current Assets Last 12 Months(USD, Millions)",253.89,Quant_Metric
35878,5050701611.0,"Current Assets Last 12 Months(USD, Millions)",23.81,Quant_Metric
35885,5080052595.0,"Current Assets Last 12 Months(USD, Millions)",0.74,Quant_Metric
35889,5055463631.0,"Current Assets Last 12 Months(USD, Millions)","1,480.49",Quant_Metric
35892,4295865426.0,"Current Assets Last 12 Months(USD, Millions)",447.99,Quant_Metric
35902,4295866891.0,"Current Assets Last 12 Months(USD, Millions)","1,648.04",Quant_Metric
35905,5081326258.0,"Current Assets Last 12 Months(USD, Millions)",0.39,Quant_Metric
35906,4295878227.0,"Current Assets Last 12 Months(USD, Millions)","2,343.81",Quant_Metric
35907,5070821665.0,"Current Assets Last 12 Months(USD, Millions)",3.12,Quant_Metric
35910,5076167270.0,"Current Assets Last 12 Months(USD, Millions)",113.13,Quant_Metric
35911,5044270633.0,"Current Assets Last 12 Months(USD, Millions)",3.98,Quant_Metric
35913,4295864557.0,"Current Assets Last 12 Months(USD, Millions)",479.64,Quant_Metric
35915,4295864557.0,"Current Assets Last 12 Months(USD, Millions)",479.64,Quant_Metric
35919,4295864143.0,"Current Assets Last 12 Months(USD, Millions)",56.56,Quant_Metric
35920,4295864603.0,"Current Assets Last 12 Months(USD, Millions)","4,868.77",Quant_Metric
35926,4295879810.0,"Current Assets Last 12 Months(USD, Millions)","9,974.09",Quant_Metric
35928,4295883549.0,"Current Assets Last 12 Months(USD, Millions)",31.67,Quant_Metric
35932,5062177393.0,"Current Assets Last 12 Months(USD, Millions)",8.77,Quant_Metric
35939,5074072983.0,"Current Assets Last 12 Months(USD, Millions)",1.50,Quant_Metric
35942,5071535256.0,"Current Assets Last 12 Months(USD, Millions)",31.13,Quant_Metric
35950,5070828510.0,"Current Assets Last 12 Months(USD, Millions)",0.36,Quant_Metric
35952,4295880173.0,"Current Assets Last 12 Months(USD, Millions)",245.42,Quant_Metric
35959,5064587427.0,"Current Assets Last 12 Months(USD, Millions)",3.21,Quant_Metric
35960,5081322331.0,"Current Assets Last 12 Months(USD, Millions)",30.73,Quant_Metric
35973,5000542250.0,"Current Assets Last 12 Months(USD, Millions)",562.09,Quant_Metric
35976,4295863601.0,"Current Assets Last 12 Months(USD, Millions)",293.33,Quant_Metric
35977,5059338788.0,"Current Assets Last 12 Months(USD, Millions)",1.53,Quant_Metric
35979,4295864447.0,"Current Assets Last 12 Months(USD, Millions)",982.71,Quant_Metric
35986,4295875978.0,"Current Assets Last 12 Months(USD, Millions)",105.39,Quant_Metric
35988,5067496002.0,"Current Assets Last 12 Months(USD, Millions)",0.16,Quant_Metric
36002,4295863685.0,"Current Assets Last 12 Months(USD, Millions)",569.30,Quant_Metric
36009,5079896646.0,"Current Assets Last 12 Months(USD, Millions)",0.79,Quant_Metric
36033,5051386518.0,"Current Assets Last 12 Months(USD, Millions)",173.64,Quant_Metric
36040,4295864381.0,"Current Assets Last 12 Months(USD, Millions)","8,596.59",Quant_Metric
36049,5048024269.0,"Current Assets Last 12 Months(USD, Millions)",0.38,Quant_Metric
36056,5037920449.0,"Current Assets Last 12 Months(USD, Millions)",0.01,Quant_Metric
36057,5037986250.0,"Current Assets Last 12 Months(USD, Millions)",0.82,Quant_Metric
36058,5064675004.0,"Current Assets Last 12 Months(USD, Millions)",465.71,Quant_Metric
36064,5000648616.0,"Current Assets Last 12 Months(USD, Millions)",634.02,Quant_Metric
36066,5082072045.0,"Current Assets Last 12 Months(USD, Millions)",2.30,Quant_Metric
36073,5000437484.0,"Current Assets Last 12 Months(USD, Millions)",110.56,Quant_Metric
36077,5037658286.0,"Current Assets Last 12 Months(USD, Millions)",205.60,Quant_Metric
36079,5079239683.0,"Current Assets Last 12 Months(USD, Millions)",91.82,Quant_Metric
36081,4295879690.0,"Current Assets Last 12 Months(USD, Millions)",565.45,Quant_Metric
36082,5074825306.0,"Current Assets Last 12 Months(USD, Millions)",288.59,Quant_Metric
36084,5080021617.0,"Current Assets Last 12 Months(USD, Millions)",0.16,Quant_Metric
36088,4295880627.0,"Current Assets Last 12 Months(USD, Millions)",58.74,Quant_Metric
36090,5039673779.0,"Current Assets Last 12 Months(USD, Millions)",7.02,Quant_Metric
36097,5001363957.0,"Current Assets Last 12 Months(USD, Millions)",555.72,Quant_Metric
36098,4295865378.0,"Current Assets Last 12 Months(USD, Millions)",762.15,Quant_Metric
36099,4295876341.0,"Current Assets Last 12 Months(USD, Millions)",76.34,Quant_Metric
36100,5082063972.0,"Current Assets Last 12 Months(USD, Millions)",0.21,Quant_Metric
36101,5001436627.0,"Current Assets Last 12 Months(USD, Millions)",253.34,Quant_Metric
36105,5081481946.0,"Current Assets Last 12 Months(USD, Millions)",0.75,Quant_Metric
36108,5080526543.0,"Current Assets Last 12 Months(USD, Millions)",0.64,Quant_Metric
36110,5045730544.0,"Current Assets Last 12 Months(USD, Millions)",2.38,Quant_Metric
36111,5045730544.0,"Current Assets Last 12 Months(USD, Millions)",2.38,Quant_Metric
36113,5037341001.0,"Current Assets Last 12 Months(USD, Millions)",80.92,Quant_Metric
36117,5001179176.0,"Current Assets Last 12 Months(USD, Millions)",82.16,Quant_Metric
36121,5036373388.0,"Current Assets Last 12 Months(USD, Millions)",523.99,Quant_Metric
36122,5081481978.0,"Current Assets Last 12 Months(USD, Millions)",1.69,Quant_Metric
36123,5079708519.0,"Current Assets Last 12 Months(USD, Millions)",115.48,Quant_Metric
36126,4295876654.0,"Current Assets Last 12 Months(USD, Millions)",76.81,Quant_Metric
36127,5044027756.0,"Current Assets Last 12 Months(USD, Millions)","4,503.70",Quant_Metric
36131,5043535912.0,"Current Assets Last 12 Months(USD, Millions)",2.23,Quant_Metric
36134,5000025975.0,"Current Assets Last 12 Months(USD, Millions)",564.01,Quant_Metric
36136,4295878986.0,"Current Assets Last 12 Months(USD, Millions)",12.26,Quant_Metric
36140,5079400500.0,"Current Assets Last 12 Months(USD, Millions)",2.92,Quant_Metric
36141,4295878549.0,"Current Assets Last 12 Months(USD, Millions)",309.07,Quant_Metric
36148,5000435488.0,"Current Assets Last 12 Months(USD, Millions)",67.12,Quant_Metric
36151,4296714515.0,"Current Assets Last 12 Months(USD, Millions)","1,152.48",Quant_Metric
36152,4296714515.0,"Current Assets Last 12 Months(USD, Millions)","1,152.48",Quant_Metric
36153,5058329940.0,"Current Assets Last 12 Months(USD, Millions)",232.56,Quant_Metric
36158,5081140967.0,"Current Assets Last 12 Months(USD, Millions)",0.60,Quant_Metric
36164,5071503050.0,"Current Assets Last 12 Months(USD, Millions)",8.42,Quant_Metric
36165,5074853018.0,"Current Assets Last 12 Months(USD, Millions)",0.63,Quant_Metric
36173,5065360908.0,"Current Assets Last 12 Months(USD, Millions)",209.87,Quant_Metric
36180,5001231858.0,"Current Assets Last 12 Months(USD, Millions)",25.65,Quant_Metric
36182,5067162319.0,"Current Assets Last 12 Months(USD, Millions)",955.95,Quant_Metric
36183,5081373343.0,"Current Assets Last 12 Months(USD, Millions)",0.09,Quant_Metric
36186,5001160221.0,"Current Assets Last 12 Months(USD, Millions)",176.36,Quant_Metric
36187,4295876917.0,"Current Assets Last 12 Months(USD, Millions)","5,452.91",Quant_Metric
36188,5035415500.0,"Current Assets Last 12 Months(USD, Millions)",2.86,Quant_Metric
36191,4295877487.0,"Current Assets Last 12 Months(USD, Millions)","1,465.64",Quant_Metric
36201,4295905625.0,"Current Assets Last 12 Months(USD, Millions)",67.66,Quant_Metric
36202,5083188382.0,"Current Assets Last 12 Months(USD, Millions)",0.64,Quant_Metric
36205,5081086127.0,"Current Assets Last 12 Months(USD, Millions)",52.71,Quant_Metric
36209,4297631350.0,"Current Assets Last 12 Months(USD, Millions)",0.56,Quant_Metric
36211,4297804549.0,"Current Assets Last 12 Months(USD, Millions)",51.34,Quant_Metric
36215,5042946363.0,"Current Assets Last 12 Months(USD, Millions)",167.27,Quant_Metric
36221,5035489106.0,"Current Assets Last 12 Months(USD, Millions)",37.51,Quant_Metric
36228,4297266316.0,"Current Assets Last 12 Months(USD, Millions)","7,198.28",Quant_Metric
36229,4295879454.0,"Current Assets Last 12 Months(USD, Millions)","1,834.64",Quant_Metric
36234,4297917863.0,"Current Assets Last 12 Months(USD, Millions)",23.85,Quant_Metric
36235,5074210975.0,"Current Assets Last 12 Months(USD, Millions)",11.49,Quant_Metric
36239,4295921594.0,"Current Assets Last 12 Months(USD, Millions)",5.19,Quant_Metric
36248,5081152486.0,"Current Assets Last 12 Months(USD, Millions)",0.44,Quant_Metric
36252,4295877341.0,"Current Assets Last 12 Months(USD, Millions)","77,189.74",Quant_Metric
36255,5074494145.0,"Current Assets Last 12 Months(USD, Millions)",7.66,Quant_Metric
36274,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
36278,5074845450.0,"Current Assets Last 12 Months(USD, Millions)",0.00,Quant_Metric
36288,5067486298.0,"Current Assets Last 12 Months(USD, Millions)",2.83,Quant_Metric
36290,4295878639.0,"Current Assets Last 12 Months(USD, Millions)",894.82,Quant_Metric
36291,4295878639.0,"Current Assets Last 12 Months(USD, Millions)",894.82,Quant_Metric
36292,4295878639.0,"Current Assets Last 12 Months(USD, Millions)",894.82,Quant_Metric
36293,5000467437.0,"Current Assets Last 12 Months(USD, Millions)",52.03,Quant_Metric
36294,4295880028.0,"Current Assets Last 12 Months(USD, Millions)",178.04,Quant_Metric
36296,4297280346.0,"Current Assets Last 12 Months(USD, Millions)",106.32,Quant_Metric
36297,5060002495.0,"Current Assets Last 12 Months(USD, Millions)",13.97,Quant_Metric
36298,5060002495.0,"Current Assets Last 12 Months(USD, Millions)",13.97,Quant_Metric
36303,4297099390.0,"Current Assets Last 12 Months(USD, Millions)",17.79,Quant_Metric
36306,5083450135.0,"Current Assets Last 12 Months(USD, Millions)",30.81,Quant_Metric
36308,5079894457.0,"Current Assets Last 12 Months(USD, Millions)",2.87,Quant_Metric
36329,4297524243.0,"Current Assets Last 12 Months(USD, Millions)",20.39,Quant_Metric
36330,5001210930.0,"Current Assets Last 12 Months(USD, Millions)",2.45,Quant_Metric
36336,5048276077.0,"Current Assets Last 12 Months(USD, Millions)",73.91,Quant_Metric
36342,5000071970.0,"Current Assets Last 12 Months(USD, Millions)","4,500.07",Quant_Metric
36345,5079683530.0,"Current Assets Last 12 Months(USD, Millions)",0.25,Quant_Metric
36346,5064616642.0,"Current Assets Last 12 Months(USD, Millions)",12.33,Quant_Metric
36351,5071147969.0,"Current Assets Last 12 Months(USD, Millions)",23.60,Quant_Metric
36356,5083117534.0,"Current Assets Last 12 Months(USD, Millions)",0.30,Quant_Metric
36357,5083117534.0,"Current Assets Last 12 Months(USD, Millions)",0.30,Quant_Metric
36374,4295880604.0,"Current Assets Last 12 Months(USD, Millions)","2,631.33",Quant_Metric
36378,5078361408.0,"Current Assets Last 12 Months(USD, Millions)",407.96,Quant_Metric
36380,5081146006.0,"Current Assets Last 12 Months(USD, Millions)",0.37,Quant_Metric
36381,5000025299.0,"Current Assets Last 12 Months(USD, Millions)",44.11,Quant_Metric
36382,4295877546.0,"Current Assets Last 12 Months(USD, Millions)",280.70,Quant_Metric
36391,4296199540.0,"Current Assets Last 12 Months(USD, Millions)",212.94,Quant_Metric
36393,5079885394.0,"Current Assets Last 12 Months(USD, Millions)",19.21,Quant_Metric
