owned_id,owner_id,date
Q3556742,Q7414,
Q3556742,Q166419,
Q765372,Q6336165,
Q6545534,Q83723,
Q7572224,Q7855903,
Q11681754,Q7414,
Q18018112,Q83723,
Q1106511,Q5380195,
Q1191043,Q5380195,
Q1300882,Q5194189,
Q1322074,Q5194189,
Q55566142,Q684425,
Q1450606,Q5380195,
Q1630673,Q5373589,
Q1718911,Q2045587,
Q1718856,Q7830269,
Q1718482,Q5380195,
Q1718793,Q5431118,
Q1718695,Q7830269,
Q1718484,Q16999083,
Q81063275,Q16321326,2019-11-01T00:00:00Z
Q95421298,Q73801,
Q4407548,Q334800,
Q2537000,Q7830269,
Q2537405,Q5380195,
Q2404115,Q5380195,
Q2538123,Q5380195,
Q4465402,Q1203426,
Q3191478,Q2045587,
Q3191449,Q5194189,
Q3191486,Q5341246,
Q3191418,Q5380195,
Q3191543,Q4614,
Q3191570,Q1786078,
Q3191359,Q7414,
Q3191394,Q5380195,
Q3431439,Q5380195,
Q3564859,Q5380195,
Q4667884,Q333718,
Q3564667,Q7414,
Q3564619,Q13977,
Q3564682,Q5194189,
Q3564709,Q5194189,
Q3812100,Q5194189,
Q3812047,Q5380195,
Q4671380,Q1570773,
Q116757244,Q2469781,
Q117199772,Q5750244,
Q4687942,Q156238,
Q4686735,Q27585,
Q4686735,Q467752,
Q4721812,Q643674,
Q4740862,Q3884,
Q4746234,Q483551,
Q4752572,Q880942,2020-12-01T00:00:00Z
Q4769205,Q629998,
Q1363885,Q1538507,
Q277641,Q668737,
Q1072948,Q917487,
Q4982340,Q677634,
Q5171598,Q5996553,
Q6208210,Q3217105,
Q4793687,Q1200840,
Q7268570,Q7835892,
Q7406113,Q3217105,
Q7721242,Q742196,
Q8074747,Q85751038,
Q17022759,Q3217105,
Q21189156,Q742196,
Q56062981,Q5228205,2022-06-29T00:00:00Z
Q64045992,Q7227715,
Q64038204,Q7227715,1997-01-01T00:00:00Z
Q110265756,Q3217105,
Q4835088,Q38928,
Q71022064,Q63335,
Q108232933,Q63335,
Q111381724,Q5059553,
Q1809448,Q3884,2017-08-28T00:00:00Z
Q1809448,Q3884,
Q6324715,Q5194189,
Q6324927,Q7310975,
Q6325114,Q5380195,
Q6325112,Q5194189,
Q6325257,Q5194189,
Q6325043,Q5380195,
Q6325169,Q52413,
Q6325193,Q5194189,
Q6325421,Q5194189,
Q6325488,Q7830269,
Q6325404,Q7830269,
Q6325416,Q7830269,
Q6325751,Q5194189,
Q6325610,Q7830269,
Q6325614,Q16999083,
Q6325635,Q5194189,
Q64051992,Q7835892,
Q64052855,Q7835892,
Q6325743,Q7830269,
Q6325645,Q5194189,
Q6325650,Q7896845,
Q6325771,Q5194189,
Q6325797,Q16999083,
Q6325899,Q5194189,
Q13975,Q13977,
Q6326038,Q7830269,
Q6326126,Q5373589,
Q6326096,Q5194189,
Q6326441,Q332498,
Q168241,Q620875,
Q6326411,Q5194189,
Q6326308,Q7896845,
Q6326317,Q16999083,
Q6326449,Q5380195,
Q6326583,Q5380195,
Q6326585,Q5380195,
Q6326578,Q5431118,
Q4904749,Q113533818,
Q6326472,Q5380195,
Q4914665,Q393762,2019-07-11T00:00:00Z
Q123702743,Q38076,
Q752941,Q668737,
Q6326854,Q7830269,
Q6326978,Q5194189,
Q6326982,Q6868408,
Q524757,Q668737,
Q6326893,Q16999083,
Q1535221,Q668737,
Q6327355,Q5380195,
Q6327380,Q5380195,
Q4931582,Q803873,
Q6327406,Q7830269,
Q6327657,Q7830269,
Q6327644,Q7830269,
Q4929019,Q4929017,
Q4929026,Q4929017,
Q4929024,Q4929017,
Q6327280,Q7830269,
Q6327764,Q16999083,
Q63919315,Q3419341,
Q63919323,Q3419341,
Q6327825,Q5380195,
Q6327823,Q16999083,
Q6327974,Q5380195,
Q4955939,Q483959,
Q6328253,Q16999083,
Q4952075,Q7119727,2010-04-27T00:00:00Z
Q6328543,Q7830269,
Q6328160,Q129421,
Q6328162,Q5194189,
Q6328126,Q114884556,
Q119359352,Q7707945,
Q6328786,Q5380195,
Q7176401,Q2438391,
Q6329036,Q7830269,
Q6329403,Q7830269,
Q6329075,Q114884556,
Q6329004,Q5431118,
Q6328813,Q5380195,
Q6328793,Q7830269,
Q6328824,Q16999083,
Q6329534,Q7896845,
Q4985029,Q2874395,
Q6329282,Q7830269,
Q6329213,Q5380195,
Q6329177,Q16999083,
Q6329195,Q16999083,
Q6329645,Q5194189,
Q6329997,Q5194189,
Q6329760,Q5380195,
Q6329793,Q5431118,
Q6329767,Q16999083,
Q4998403,Q13977,
Q6329725,Q1138249,
Q6329947,Q1615671,
Q6329981,Q7830269,
Q5000673,Q910368,2007-01-01T00:00:00Z
Q6329813,Q5194189,
Q6330683,Q5380195,
Q6330137,Q5380687,
Q6330172,Q5194189,
Q6330189,Q7830269,
Q6330296,Q5684353,
Q6330275,Q5194189,
Q6330253,Q5431118,
Q6331114,Q5179898,
Q6330774,Q5194189,
Q6330759,Q5380195,
Q6330426,Q5194189,
Q6330417,Q7830269,
Q6330545,Q16999083,
Q6330613,Q7830269,
Q6331262,Q7830269,
Q6331299,Q139901,
Q6331276,Q5194189,
Q6330882,Q5380195,
Q6330884,Q5380195,
Q6331028,Q5194189,
Q6331136,Q7830269,
Q6331181,Q7830269,
Q6331348,Q5380195,
Q5036903,Q174198,
Q6331771,Q7830269,
Q6331674,Q16999083,
Q5042968,Q464767,
Q6331750,Q7830269,
Q6331624,Q5179898,
Q6331931,Q5431118,
Q6331901,Q16999083,
Q5032277,Q2283,
Q6331481,Q5380195,
Q6332148,Q7830269,
Q6332419,Q5373589,
Q6332421,Q5373589,
Q6331822,Q5194189,
Q6331809,Q5380195,
Q6331843,Q5431118,
Q6331813,Q16999083,
Q6332016,Q5194189,
Q6332045,Q5194189,
Q5053169,Q99578113,2018-09-01T00:00:00Z
Q5064058,Q629998,
Q6332182,Q5194189,
Q6332186,Q5380195,
Q6332164,Q16999083,
Q6331966,Q5194189,
Q6331968,Q5380195,
Q6331954,Q7830269,
Q6332718,Q5194189,
Q6332720,Q5194189,
Q6332743,Q7830269,
Q5064993,Q1453620,
Q6332507,Q7830269,
Q6332544,Q7830269,
Q6333115,Q5194189,
Q6333119,Q5380195,
Q5089187,Q742196,
Q6333095,Q5380195,
Q6333057,Q7830269,
Q6333074,Q7896845,
Q5086126,Q379801,
Q6332911,Q5380687,
Q6332974,Q7896845,
Q6332228,Q5179898,
Q6332370,Q5194189,
Q6332223,Q7830269,
Q6332376,Q7830269,
Q6332387,Q7830269,
Q6332807,Q5380195,
Q6332880,Q7896845,
Q6332823,Q16999083,
Q5094438,Q319642,
Q5094438,Q1656230,
Q6333439,Q7830269,
Q6333629,Q5194189,
Q6333627,Q7830269,
Q6333412,Q5194189,
Q6333352,Q5380195,
Q6333684,Q5380195,
Q6333790,Q5380195,
Q6333729,Q5380195,
Q6333722,Q16999083,
Q6334016,Q7830269,
Q6334029,Q7830269,
Q6334221,Q5380195,
Q6334014,Q5380195,
Q6334311,Q7830269,
Q6334521,Q5380195,
Q6334336,Q7830269,
Q6334364,Q7830269,
Q6334168,Q5194189,
Q6334492,Q6868408,
Q6334599,Q5431118,
Q6334614,Q5431118,
Q6334850,Q7830269,
Q6334702,Q5380195,
Q6334835,Q7830269,
Q6334942,Q16999083,
Q6335013,Q7830269,
Q6335090,Q5179898,
Q6335099,Q7830269,
Q6335097,Q16999083,
Q6335047,Q2288792,
Q6335054,Q5194189,
Q6335107,Q5380195,
Q6335225,Q4614,
Q6335160,Q5194189,
Q6335169,Q7830269,
Q6336102,Q7830269,
Q6335737,Q114884556,
Q6335540,Q7830269,
Q6335522,Q5431118,
Q6335520,Q5431118,
Q6335538,Q7830269,
Q6335673,Q2288792,
Q6335638,Q5194189,
Q6336243,Q5194189,
Q6336219,Q5194189,
Q6336363,Q5194189,
Q6336350,Q5380195,
Q5161698,Q6420723,
Q6336500,Q5179898,
Q6336442,Q5194189,
Q6336440,Q5194189,
Q6336517,Q5194189,
Q6336541,Q5380195,
Q6336576,Q5380687,
Q6336679,Q7830269,
Q6336874,Q5179898,
Q6336831,Q5380195,
Q6336833,Q5380195,
Q6336823,Q5431118,
Q6336931,Q1353679,
Q6336900,Q7830269,
Q6336966,Q7896845,
Q6336950,Q7830269,
Q6336948,Q7830269,
Q6337107,Q5380195,
Q6337203,Q5380195,
Q6337262,Q1353248,
Q6337243,Q7830269,
Q6337352,Q5380195,
Q6337431,Q16999083,
Q6337550,Q5194189,
Q6337673,Q5380195,
Q6337792,Q6868408,
Q5180408,Q5096273,2020-01-01T00:00:00Z
Q6337851,Q5194189,
Q6337857,Q5431118,
Q6338044,Q5380195,
Q5183722,Q1318848,
Q6337938,Q5179898,
Q6338470,Q16999083,
Q6338649,Q16999083,
Q6338616,Q7830269,
Q6338747,Q5194189,
Q6338678,Q16999083,
Q6338774,Q16999083,
Q6338978,Q7896845,
Q6339057,Q16999083,
Q6339020,Q5194189,
Q6339021,Q5194189,
Q6339222,Q217439,
Q6339236,Q7830269,
Q6339128,Q16999083,
Q6339554,Q5194189,
Q6339466,Q5194189,
Q6339315,Q7830269,
Q6339316,Q20648663,
Q6339524,Q5194189,
Q6339376,Q7830269,
Q6339515,Q16999083,
Q6339693,Q16999083,
Q5220519,Q5220519,
Q6339844,Q5380195,
Q6339746,Q7830269,
Q6339800,Q7355924,
Q6339764,Q7830269,
Q6340068,Q7830269,
Q6340037,Q2288792,
Q6340053,Q5380195,
Q6340109,Q5380687,
Q6340196,Q5194189,
Q6340325,Q7896845,
Q6340635,Q5380195,
Q6340648,Q7830269,
Q6340601,Q5194189,
Q5244012,Q1329777,
Q6340612,Q5194189,
Q6340990,Q5194189,
Q6340992,Q20648663,
Q6341000,Q5194189,
Q6340950,Q7830269,
Q6341174,Q16999083,
Q6341255,Q5194189,
Q6341270,Q7830269,
Q6341287,Q16999083,
Q6341394,Q5380195,
Q6341538,Q7830269,
Q6341678,Q5194189,
Q6341680,Q5431118,
Q6341467,Q5380687,
Q6341337,Q7830269,
Q6341565,Q7830269,
Q6341580,Q16999083,
Q6341773,Q5380195,
Q6341852,Q5194189,
Q6341887,Q5380195,
Q6341885,Q16999083,
Q6342160,Q5194189,
Q6342381,Q5380195,
Q6342409,Q16999083,
Q5275948,Q3884,
Q6342583,Q5380195,
Q6342154,Q5380195,
Q6342290,Q5194189,
Q6342279,Q16999083,
Q6342659,Q41506,
Q5282441,Q7414,
Q6342549,Q5380195,
Q5297222,Q3884,2018-01-01T00:00:00Z
Q5297222,Q3884,
Q6716548,Q3277465,
Q5319205,Q502132,
Q7280867,Q238101,
Q5329796,Q63335,
Q7530408,Q3277465,
Q7530412,Q3277465,
Q7339322,Q3277465,
Q5353627,Q739084,
Q7946280,Q5194189,
Q7939531,Q228389,
Q7946357,Q7896845,
Q5380468,Q5380468,
Q7946552,Q5179898,
Q7946660,Q5194189,
Q7946705,Q5194189,
Q7946655,Q5179898,
Q7946628,Q5194189,
Q7946954,Q5179898,
Q7946973,Q5194189,
Q7947003,Q5380195,
Q7947006,Q5380195,
Q7947017,Q5194189,
Q7947036,Q7830269,
Q7947088,Q5380195,
Q7947261,Q5179898,
Q7947299,Q5380195,
Q7947204,Q3446076,
Q7947280,Q5194189,
Q7947243,Q7830269,
Q7947318,Q5194189,
Q7947274,Q5373589,
Q7947267,Q7830269,
Q7947437,Q5194189,
Q7947515,Q5194189,
Q7947449,Q5380195,
Q7947535,Q7830269,
Q7947579,Q5380195,
Q7947562,Q5194189,
Q7947561,Q5194189,
Q7947557,Q5380195,
Q7947670,Q16999083,
Q7947667,Q5380195,
Q7947881,Q16999083,
Q7947918,Q5194189,
Q7947917,Q5380195,
Q7947974,Q5194189,
Q7947975,Q5194189,
Q7948022,Q16999083,
Q7948075,Q7830269,
Q7948238,Q7830269,
Q5455414,Q95,2021-01-14T00:00:00Z
Q7948301,Q7830269,
Q7948290,Q5179898,
Q7948403,Q16999083,
Q5467861,Q44294,
Q7948513,Q5380195,
Q7948456,Q5194189,
Q7948588,Q5380195,
Q7948618,Q5179898,
Q7948620,Q5194189,
Q7948624,Q5194189,
Q7948671,Q5194189,
Q7948797,Q5194189,
Q7948700,Q5194189,
Q7948694,Q5380195,
Q7948710,Q7830269,
Q7948712,Q7830269,
Q7948977,Q7830269,
Q7948967,Q5194189,
Q7949048,Q16999083,
Q7949170,Q5194189,
Q7949166,Q5380195,
Q7949138,Q7830269,
Q7949185,Q5194189,
Q7949373,Q16999083,
Q7949260,Q5179898,
Q7949436,Q5380195,
Q7949290,Q7830269,
Q7949415,Q5194189,
Q7949418,Q5373589,
Q5520129,Q334800,
Q7949401,Q5194189,
Q7949455,Q7830269,
Q7949478,Q7830269,
Q7949552,Q5194189,
Q7949592,Q16999083,
Q5529787,Q621364,
Q7949535,Q16999083,
Q5531847,Q502940,
Q7949649,Q5179898,
Q7949663,Q7830269,
Q7949664,Q7830269,
Q7949694,Q16999083,
Q7949795,Q5194189,
Q7949801,Q5194189,
Q7949765,Q5380195,
Q7949814,Q558922,
Q7949808,Q5194189,
Q7949747,Q5194189,
Q7949843,Q7830269,
Q7949880,Q5194189,
Q7949889,Q5194189,
Q7949906,Q5194189,
Q7949904,Q7830269,
Q7949980,Q16999083,
Q5562449,Q319344,
Q5560727,Q47450716,
Q5547666,Q2304693,
Q5550379,Q7987429,
Q7950095,Q5194189,
Q7950093,Q5194189,
Q5569556,Q48754,2013-01-01T00:00:00Z
Q7950191,Q5194189,
Q5566183,Q910368,
Q7950205,Q5179898,
Q7950245,Q16999083,
Q7950267,Q43380,
Q7950310,Q5194189,
Q7950328,Q7830269,
Q5579275,Q850324,
Q7950405,Q5194189,
Q7950459,Q5194189,
Q7950457,Q5194189,
Q7950505,Q16999083,
Q7950593,Q5194189,
Q7950627,Q1546191,
Q7950583,Q7830269,
Q7950581,Q16999083,
Q7950679,Q16999083,
Q7950703,Q16999083,
Q7950771,Q5431118,
Q7950776,Q16999083,
Q7950693,Q3052113,
Q7950871,Q5194189,
Q7950825,Q5194189,
Q7950965,Q7830269,
Q7950991,Q5194189,
Q7951074,Q5194189,
Q7951029,Q1065024,
Q7951014,Q5194189,
Q7951169,Q5380195,
Q7951097,Q7830269,
Q7951179,Q5179898,
Q7951270,Q7830269,
Q7951290,Q5380195,
Q7951219,Q5194189,
Q7951287,Q5380195,
Q7951288,Q16999083,
Q5629392,Q219635,
Q5629392,Q849363,
Q7951338,Q5194189,
Q7951474,Q5380195,
Q7951505,Q7896845,
Q7951498,Q5194189,
Q7951582,Q5194189,
Q7951643,Q7830269,
Q7951679,Q5194189,
Q7951693,Q5380195,
Q7951725,Q5194189,
Q7951778,Q7830269,
Q7951904,Q5380195,
Q7951911,Q5380195,
Q7951794,Q1132346,
Q7951849,Q739627,
Q7951872,Q5194189,
Q7951887,Q5380195,
Q5715308,Q931354,
Q7951922,Q5194189,
Q7952040,Q5194189,
Q7952036,Q7830269,
Q7952022,Q16999083,
Q7952190,Q5194189,
Q7952202,Q5194189,
Q7952248,Q5373589,
Q7952252,Q5380195,
Q7952289,Q5380195,
Q7952239,Q5373589,
Q7952245,Q7830269,
Q7952361,Q5380195,
Q5761922,Q609466,
Q7952393,Q7310975,
Q7952551,Q622137,
Q7952483,Q5194189,
Q7952566,Q5194189,
Q7952568,Q5194189,
Q7952605,Q5194189,
Q7952593,Q5380195,
Q7952631,Q5194189,
Q7952675,Q16999083,
Q7952642,Q5380195,
Q7952660,Q16999083,
Q7952719,Q5194189,
Q5890701,Q1057464,
Q7952794,Q5194189,
Q7952791,Q16999083,
Q5909737,Q5431118,
Q5909627,Q8071921,
Q7952815,Q5194189,
Q7952818,Q5194189,
Q5887924,Q8085893,
Q7953979,Q5194189,
Q5983762,Q108143140,2016-01-01T00:00:00Z
Q5912596,Q8085893,2005-01-01T00:00:00Z
Q7954245,Q5194189,
Q7954308,Q5380195,
Q7954213,Q7830269,
Q7954274,Q7830269,
Q5919785,Q7414,
Q7952938,Q5179898,
Q7952992,Q5194189,
Q7953063,Q5194189,
Q7952885,Q5380195,
Q7952929,Q7830269,
Q7952940,Q7830269,
Q7954918,Q5380195,
Q7954483,Q7830269,
Q7954527,Q7830269,
Q7955189,Q5380195,
Q7954514,Q235034,
Q7954581,Q5179898,
Q7954419,Q5380195,
Q7954576,Q5380195,
Q6023919,Q291508,2000-01-01T00:00:00Z
Q7954484,Q739627,
Q7954499,Q5380195,
Q7954599,Q5380195,
Q5968953,Q37156,
Q6015932,Q4929017,
Q7953182,Q5194189,
Q7953230,Q5194189,
Q7953478,Q5194189,
Q7953520,Q5194189,
Q7953528,Q5194189,
Q7953173,Q5380195,
Q7953214,Q5380195,
Q7953306,Q5380195,
Q7953349,Q5380195,
Q7953674,Q7830269,
Q7953632,Q5194189,
Q7953633,Q5194189,
Q7953950,Q5194189,
Q7954347,Q5194189,
Q7953767,Q5380195,
Q7953789,Q5380195,
Q7953817,Q5380195,
Q7953889,Q5380195,
Q7953898,Q5380195,
Q7953906,Q5380195,
Q7953954,Q5380195,
Q7954153,Q5380195,
Q7953631,Q5431118,
Q7953952,Q5431118,
Q7953746,Q7830269,
Q7953795,Q7830269,
Q7953859,Q7830269,
Q7953725,Q16999083,
Q7954167,Q16999083,
Q6167726,Q7796068,
Q7954992,Q5179898,
Q7954993,Q5431118,
Q6062792,Q780437,2013-10-07T00:00:00Z
Q7954650,Q5194189,
Q7954813,Q5194189,
Q7955257,Q5194189,
Q7955214,Q5380195,
Q7954812,Q7830269,
Q7955219,Q7830269,
Q7954831,Q24904677,
Q6127470,Q294721,
Q7955395,Q5380195,
Q7955347,Q1048898,
Q7955281,Q5194189,
Q7955278,Q7830269,
Q7955159,Q16999083,
Q7955339,Q501758,
Q7955341,Q501758,
Q7955228,Q5380195,
Q7954870,Q1509333,
Q7954664,Q5194189,
Q7954697,Q5194189,
Q7954761,Q5194189,
Q7954785,Q5194189,
Q7954895,Q5194189,
Q7954715,Q5380195,
Q7954608,Q7830269,
Q7954622,Q7830269,
Q7955109,Q7830269,
Q7955118,Q7830269,
Q7954618,Q7896845,
Q7954625,Q16999083,
Q7955423,Q5380195,
Q7955422,Q16999083,
Q7955493,Q1138249,
Q7955470,Q7830269,
Q7955568,Q5194189,
Q7955545,Q5380195,
Q6268973,Q1425063,
Q7955527,Q1138249,
Q7955722,Q5194189,
Q7955763,Q5194189,
Q7955785,Q5380195,
Q7955841,Q5194189,
Q7955847,Q5380195,
Q7955926,Q5194189,
Q7955915,Q5380195,
Q7955898,Q1138249,
Q7955910,Q16999083,
Q6380402,Q18674747,
Q7956014,Q16999083,
Q7956141,Q5380195,
Q7956190,Q5380195,
Q7956191,Q5380195,
Q7956261,Q5431118,
Q7956273,Q5194189,
Q7956222,Q5194189,
Q7956286,Q7830269,
Q7956393,Q7830269,
Q7956515,Q5194189,
Q7956546,Q16999083,
Q7956556,Q143451,
Q7956594,Q5194189,
Q6422005,Q1479654,2019-01-01T00:00:00Z
Q7956609,Q1360303,
Q7956686,Q5380195,
Q7956693,Q5380195,
Q7956680,Q500606,
Q7956763,Q5194189,
Q7956840,Q5194189,
Q7956794,Q5380195,
Q7956767,Q3444679,
Q7956771,Q16999083,
Q7956799,Q5194189,
Q7956796,Q5380195,
Q7956824,Q624959,
Q7956884,Q5194189,
Q7957079,Q5194189,
Q7957139,Q5194189,
Q7957122,Q7830269,
Q7957167,Q5380195,
Q7957169,Q16999083,
Q7957235,Q5194189,
Q7957238,Q5194189,
Q7957237,Q5380195,
Q6508164,Q850324,
Q6508164,Q19681433,
Q7957355,Q5194189,
Q7957361,Q5194189,
Q7957337,Q5194189,
Q7957333,Q5380195,
Q7957342,Q5194189,
Q7957351,Q5194189,
Q7957348,Q5341246,
Q7957367,Q5380195,
Q7957374,Q7830269,
Q7957486,Q5194189,
Q7957501,Q16999083,
Q7957448,Q5179898,
Q7957605,Q168751,
Q7957590,Q16999083,
Q7957575,Q5194189,
Q7957532,Q5194189,
Q7957533,Q5194189,
Q7957624,Q5194189,
Q7957745,Q16999083,
Q7957816,Q5194189,
Q7957754,Q5194189,
Q7957755,Q7830269,
Q6545544,Q7505672,
Q7957884,Q1466001,
Q7957854,Q5194189,
Q7957849,Q5380195,
Q7957858,Q5380195,
Q7957862,Q5194189,
Q6554704,Q415598,2022-03-21T00:00:00Z
Q7957931,Q5194189,
Q7957910,Q7830269,
Q7957926,Q16999083,
Q7958072,Q5431118,
Q7957975,Q5380195,
Q7958135,Q5380195,
Q7958199,Q5373589,
Q7958226,Q5431118,
Q7958215,Q5194189,
Q7958240,Q49118,
Q7958289,Q5380195,
Q7958324,Q5179898,
Q7958337,Q5380195,
Q7958345,Q5194189,
Q7958387,Q5194189,
Q7958370,Q5194189,
Q7958431,Q5194189,
Q6735673,Q1318848,
Q6770934,Q11463,
Q6798004,Q1471346,
Q6802523,Q333718,
Q6822359,Q1411292,
Q6817784,Q7742790,
Q6823260,Q1852025,2008-01-01T00:00:00Z
Q6840402,Q303341,
Q6871141,Q624375,
Q6933868,Q941127,
Q6953954,Q3029296,2019-01-01T00:00:00Z
Q14682593,Q16999083,
Q6980874,Q1036056,
Q14679585,Q5194189,
Q14680040,Q16999083,
Q14680483,Q139901,
Q14680489,Q7896845,
Q14682609,Q7896845,
Q14682709,Q5380195,
Q14682752,Q5380195,
Q14682666,Q16999083,
Q14682668,Q16999083,
Q14687135,Q5194189,
Q14687157,Q7830269,
Q14686547,Q5380195,
Q14686564,Q5380195,
Q14686535,Q1138249,
Q14686517,Q5179898,
Q14688216,Q7830269,
Q14692690,Q7830269,
Q14688891,Q186047,
Q14689151,Q5194189,
Q14689172,Q7830269,
Q14692723,Q7830269,
Q14704340,Q5194189,
Q14693458,Q16999083,
Q14704355,Q5380195,
Q14704372,Q5380195,
Q14692708,Q7830269,
Q14704574,Q7830269,
Q14704591,Q7830269,
Q7067710,Q653581,
Q14705174,Q5380195,
Q14708199,Q5194189,
Q7070532,Q695087,
Q7070622,Q740999,
Q14707630,Q5194189,
Q14707678,Q7830269,
Q14708226,Q5194189,
Q14708541,Q5179898,
Q14709020,Q5194189,
Q14709671,Q5380195,
Q14708995,Q114884556,
Q14708982,Q5380195,
Q14708985,Q20648663,
Q14710254,Q5380195,
Q7090375,Q624375,
Q14710609,Q7896845,
Q14709679,Q5194189,
Q14709680,Q5194189,
Q14710587,Q7830269,
Q14710698,Q5194189,
Q14710696,Q5380687,
Q14710791,Q5194189,
Q14710781,Q7830269,
Q14710758,Q5373589,
Q14710709,Q16999083,
Q14710748,Q16999083,
Q14710891,Q7830269,
Q7100114,Q8085893,
Q14713738,Q5380195,
Q7102463,Q552969,2019-01-01T00:00:00Z
Q14715357,Q7830269,
Q7114367,Q153417,
Q14716339,Q5194189,
Q14716342,Q5194189,
Q14715914,Q5380195,
Q14716320,Q5380195,
Q7118900,Q1383669,2000-01-01T00:00:00Z
Q14716886,Q5194189,
Q7124263,Q9089355,
Q15231900,Q5380195,
Q15231714,Q5194189,
Q15230024,Q5380195,
Q15230068,Q5380687,
Q15995237,Q5194189,
Q16903298,Q5179898,
Q16903697,Q2045587,
Q16903384,Q5380195,
Q16998175,Q5194189,
Q7188614,Q66,
Q7231580,Q706094,
Q17068592,Q5380195,
Q7226423,Q7942354,
Q7242653,Q18674747,
Q7240299,Q4829076,
Q22079557,Q7830269,
Q7280414,Q708290,
Q7295524,Q214346,
Q7307207,Q18395343,
Q7315394,Q1141173,
Q25245121,Q13977,
Q25245645,Q228389,
Q7375850,Q667599,
Q7398546,Q1516450,
Q7444830,Q27500963,
Q7441961,Q1770710,2007-01-01T00:00:00Z
Q7440725,Q17019647,
Q7452767,Q1570773,
Q7489483,Q916196,
Q7521015,Q3295867,
Q7545348,Q16988748,2019-10-22T00:00:00Z
Q7555824,Q478214,2016-11-21T00:00:00Z
Q7537603,Q913301,
Q7603552,Q2037125,
Q7655988,Q2283,
Q7671813,Q1318848,
Q7705696,Q17551096,
Q7765658,Q373225,
Q7783585,Q1570773,
Q7808625,Q941127,
Q7830092,Q1141173,
Q7836087,Q303341,
Q7853790,Q3482689,2021-01-01T00:00:00Z
Q7847653,Q8071921,
Q7843909,Q815327,
Q7863199,Q5276334,
Q7882992,Q73801,
Q7887501,Q105222736,2017-01-01T00:00:00Z
Q19572320,Q20648663,
Q7920857,Q7786759,
Q183718,Q76846862,
Q55397258,Q5380195,
Q7936743,Q1945295,2023-01-01T00:00:00Z
Q7943726,Q248,
Q7935251,Q27500963,
Q300262,Q822314,
Q426594,Q7020906,
Q671176,Q214346,
Q381717,Q7414,
Q600815,Q76846862,2021-09-30T00:00:00Z
Q386603,Q214346,
Q408095,Q20648663,
Q7981643,Q744149,
Q7985021,Q2581220,
Q645710,Q20648663,
Q731804,Q20648663,
Q7978418,Q118390529,
Q766792,Q6336165,
Q858759,Q7855903,
Q858789,Q7855903,
Q943008,Q7020906,
Q959353,Q7020906,
Q1114052,Q214346,
Q1143518,Q76846862,
Q1140873,Q7020906,2019-01-01T00:00:00Z
Q8041760,Q5412010,
Q1282786,Q7855903,
Q8048733,Q667599,
Q8067113,Q1915049,
Q2051718,Q214346,
Q8069662,Q19923099,
Q1985439,Q214346,
Q1985664,Q214346,
Q8073337,Q206921,
Q2699014,Q7414,
Q3064543,Q214346,
Q3068955,Q2140077,
Q2931785,Q7855903,
Q3029971,Q169889,
Q3191329,Q2288792,
Q3191457,Q1921579,
Q3191480,Q1921579,
Q3191350,Q2288792,
Q3191472,Q2288792,
Q3191490,Q2288792,
Q3050385,Q7414,
Q3050972,Q7414,
Q3524762,Q5380468,
Q3564702,Q7020906,
Q3564671,Q7020906,2013-03-01T00:00:00Z
Q3564625,Q7020906,1997-01-01T00:00:00Z
Q3564751,Q20648663,
Q3564624,Q2288792,
Q3564794,Q1921579,
Q3564762,Q7020906,2017-01-31T00:00:00Z
Q3564820,Q20648663,
Q3785850,Q107074885,
Q5086701,Q652390,
Q5185161,Q83723,
Q4710305,Q7414,
Q5561616,Q2288792,
Q5476936,Q7414,
Q5807953,Q35476,
Q6108872,Q7020906,
Q6087645,Q13975,
Q6328678,Q5380687,
Q6325524,Q5179898,
Q6325247,Q7020906,
Q6325293,Q7020906,
Q6324711,Q2288792,
Q6324909,Q20648663,
Q6328111,Q731824,
Q10360441,Q926806,
Q6333480,Q731824,
Q6326700,Q20648663,
Q6327347,Q96396449,
Q6329080,Q20648663,
Q6337344,Q2288792,
Q10382926,Q926806,
Q6339270,Q2288792,2013-11-01T00:00:00Z
Q7228978,Q652390,
Q7808621,Q652390,
Q7946530,Q1921579,2014-12-19T00:00:00Z
Q7946292,Q2288792,
Q7947106,Q2288792,
Q7948323,Q7020906,
Q7947677,Q20648663,2019-09-19T00:00:00Z
Q7948701,Q2288792,
Q7951257,Q2288792,
Q7949550,Q1138249,
Q7949407,Q20648663,
Q7950034,Q7020906,
Q7953342,Q1921579,
Q7954384,Q20648663,
Q7954227,Q2288792,
Q7954278,Q2288792,
Q7954300,Q7020906,
Q7956308,Q7020906,2017-03-10T00:00:00Z
Q8045982,Q2961234,
Q7956189,Q20648663,2019-09-19T00:00:00Z
Q8045980,Q2961234,
Q10985787,Q5179898,
Q16545599,Q83723,
Q10862752,Q1759473,
Q21468030,Q621592,
Q30566378,Q83723,
Q61037218,Q7855903,
Q10996045,Q95,
Q3046171,Q7414,
Q7160898,Q5360181,
Q18158741,Q668737,
Q61782319,Q5996553,
Q98271091,Q1057464,
Q108990238,Q1425063,
Q114190275,Q114177121,
Q11351680,Q126399,
Q11506946,Q38076,
Q11506786,Q19923099,2015-11-01T00:00:00Z
Q11961178,Q27022329,2016-01-01T00:00:00Z
Q12061542,Q38076,
Q12321767,Q1045758,
Q12471508,Q1425063,
Q14705393,Q3975878,
