,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,country
82,uri,http://www.wikidata.org/entity/Q5954274,en,literal,Melli Shoe,http://www.w3.org/2001/XMLSchema#dateTime,literal,1958-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q794,literal,http://www.wikidata.org/entity/Q22676,literal,,literal,,literal,,literal,,,,,,,,wd:Q794
83,uri,http://www.wikidata.org/entity/Q7307085,en,literal,Refah Chain Stores Co.,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q794,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q3616,literal,,,,,,,,wd:Q794
84,uri,http://www.wikidata.org/entity/Q7462298,en,literal,Shahrvand Chain Stores Inc.,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q794,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q3616,literal,,,,,,,,wd:Q794
85,uri,http://www.wikidata.org/entity/Q65199490,en,literal,Ofoq Kourosh,,,,uri,http://www.wikidata.org/entity/Q794,literal,http://www.wikidata.org/entity/Q507619,literal,,literal,,literal,,literal,,,,,,,,wd:Q794
86,uri,http://www.wikidata.org/entity/Q27465471,en,literal,Snapp,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q794,literal,"http://www.wikidata.org/entity/Q41222493, http://www.wikidata.org/entity/Q11661",literal,,literal,,literal,http://www.wikidata.org/entity/Q3616,literal,,,,,,,,wd:Q794
87,uri,http://www.wikidata.org/entity/Q5934423,en,literal,Iran Zamin Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q794,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q3616,literal,,,,,,,,wd:Q794
88,uri,http://www.wikidata.org/entity/Q985091,en,literal,University of Yazd,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q794,literal,,literal,,literal,,literal,,literal,,,,,,,,wd:Q794
89,uri,http://www.wikidata.org/entity/Q5684450,en,literal,Cooperative Development Bank,,,,uri,http://www.wikidata.org/entity/Q794,literal,,literal,,literal,,literal,,literal,,,,,,,,wd:Q794
90,uri,http://www.wikidata.org/entity/Q5962362,en,literal,Entekhab,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q794,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3616,literal,,,,,,,,wd:Q794
91,uri,http://www.wikidata.org/entity/Q1149762,en,literal,Mahan Air,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q794,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3616,literal,,,,,,,,wd:Q794
92,uri,http://www.wikidata.org/entity/Q114822510,en,literal,irmelk_company,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-09-23T00:00:00Z,uri,http://www.wikidata.org/entity/Q794,literal,http://www.wikidata.org/entity/Q8148,literal,,literal,,literal,http://www.wikidata.org/entity/Q2629400,literal,,fa,literal,ایران ملک,,,,wd:Q794
93,uri,http://www.wikidata.org/entity/Q461631,en,literal,Iran Air,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q794,literal,,literal,http://www.wikidata.org/entity/Q106412347,literal,,literal,http://www.wikidata.org/entity/Q3616,literal,,,,,,,,wd:Q794
94,uri,http://www.wikidata.org/entity/Q17174714,en,literal,IRIB Ofogh,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-06-03T00:00:00Z,uri,http://www.wikidata.org/entity/Q794,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3616,literal,,,,,,,,wd:Q794
