,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,officialname.xml:lang,officialname.type,officialname.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,country
218,uri,http://www.wikidata.org/entity/Q11971452,,literal,Q11971452,,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
219,uri,http://www.wikidata.org/entity/Q19397630,,literal,Q19397630,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-10-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q132580,literal,,literal,,literal,http://www.wikidata.org/entity/Q11976124,literal,,,,,,,,,,,,,,wd:Q20
220,uri,http://www.wikidata.org/entity/Q2160593,en,literal,Madshus,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1906-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q570558,literal,,,,,,,,,,,,,,wd:Q20
221,uri,http://www.wikidata.org/entity/Q17770632,en,literal,Fantefilm,,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
222,uri,http://www.wikidata.org/entity/Q6515085,en,literal,Telia Norge,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117, http://www.wikidata.org/entity/Q721830",literal,http://www.wikidata.org/entity/Q12759668,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
223,uri,http://www.wikidata.org/entity/Q12000916,en,literal,Skeidar,,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
224,uri,http://www.wikidata.org/entity/Q15139453,en,literal,Norwegian Long Haul,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q1757562,literal,http://www.wikidata.org/entity/Q76340270,literal,,literal,http://www.wikidata.org/entity/Q57076,literal,,,,,,,,,,,,,,wd:Q20
225,uri,http://www.wikidata.org/entity/Q12006943,en,literal,Tordenfilm,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
226,uri,http://www.wikidata.org/entity/Q5167707,en,literal,Obs (Coop),,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
227,uri,http://www.wikidata.org/entity/Q7831915,en,literal,TradeWinds,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
228,uri,http://www.wikidata.org/entity/Q11959918,en,literal,BKK Net,nb,literal,BKK Nett AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-11-26T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q472093, http://www.wikidata.org/entity/Q112046",literal,,literal,,literal,http://www.wikidata.org/entity/Q7557746,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,458,,,,,,,,,,wd:Q20
229,uri,http://www.wikidata.org/entity/Q19389823,,literal,Q19389823,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
230,uri,http://www.wikidata.org/entity/Q111731647,en,literal,Seistar Holding,mul,literal,Seistar Holding,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-12-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q29584730,literal,,literal,http://www.wikidata.org/entity/Q112747639,literal,http://www.wikidata.org/entity/Q484008,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,70,,,,,,,,,,wd:Q20
231,uri,http://www.wikidata.org/entity/Q4581905,en,literal,Telemark Bilruter,nn,literal,Telemark Bilruter AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-06-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q178512, http://www.wikidata.org/entity/Q177777",literal,"http://www.wikidata.org/entity/Q104432331, http://www.wikidata.org/entity/Q104432215, http://www.wikidata.org/entity/Q104431849",literal,,literal,http://www.wikidata.org/entity/Q2236,literal,,,,,,,,,,,,,,wd:Q20
232,uri,http://www.wikidata.org/entity/Q113687974,,literal,Q113687974,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q27587,literal,,,,,,,,,,,,,,wd:Q20
233,uri,http://www.wikidata.org/entity/Q113699916,,literal,Q113699916,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,http://www.wikidata.org/entity/Q95189366,literal,,literal,http://www.wikidata.org/entity/Q26793,literal,,,,,,,,,,,,,,wd:Q20
234,uri,http://www.wikidata.org/entity/Q110331435,en,literal,Napier,mul,literal,Napier,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q29584730,literal,,literal,,literal,http://www.wikidata.org/entity/Q113552,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,86,,,,,,,,,,wd:Q20
235,uri,http://www.wikidata.org/entity/Q10581720,en,literal,Meny,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-12-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q15825471, http://www.wikidata.org/entity/Q507619",literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
236,uri,http://www.wikidata.org/entity/Q4937054,en,literal,Bodø Energi,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1909-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q2316331,literal,,literal,,literal,http://www.wikidata.org/entity/Q39383,literal,,,,,,,,,,,,,,wd:Q20
237,uri,http://www.wikidata.org/entity/Q190238,en,literal,Norwegian Broadcasting Corporation,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1933-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q15078788,literal,http://www.wikidata.org/entity/Q12006150,literal,,literal,http://www.wikidata.org/entity/Q11990727,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,3400,,,,,,,,,,wd:Q20
238,uri,http://www.wikidata.org/entity/Q43896479,en,literal,MSD Norway AS,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,http://www.wikidata.org/entity/Q26525,literal,,,,,,,,,,,,,,wd:Q20
239,uri,http://www.wikidata.org/entity/Q5638428,en,literal,Hafslund,nb,literal,Hafslund AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-03-18T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q25245117, http://www.wikidata.org/entity/Q383973, http://www.wikidata.org/entity/Q278784",literal,,literal,http://www.wikidata.org/entity/Q11957317,literal,http://www.wikidata.org/entity/Q585,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,655,,,,,,,,,,wd:Q20
240,uri,http://www.wikidata.org/entity/Q842108,en,literal,Euronext,nl,literal,Euronext N.V.,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-09-22T00:00:00Z,uri,http://www.wikidata.org/entity/Q45,literal,"http://www.wikidata.org/entity/Q112166008, http://www.wikidata.org/entity/Q837171",literal,http://www.wikidata.org/entity/Q33290562,literal,,literal,"http://www.wikidata.org/entity/Q53865133, http://www.wikidata.org/entity/Q90",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,2129,,,,,,,,,,wd:Q20
241,uri,http://www.wikidata.org/entity/Q99525174,en,literal,Power International AS,,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q57860,literal,,,,,,,,,,,,,,wd:Q20
242,uri,http://www.wikidata.org/entity/Q3354774,en,literal,University of Oslo Library,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1811-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q486156,,,,,,,,,,,,,wd:Q20
243,uri,http://www.wikidata.org/entity/Q2020649,en,literal,Nordic Investment Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q211,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q20
244,uri,http://www.wikidata.org/entity/Q3357167,en,literal,Aschehoug,nb,literal,H. Aschehoug & Co. (W. Nygaard) AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1872-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q2085381, http://www.wikidata.org/entity/Q126793",literal,http://www.wikidata.org/entity/Q17106154,literal,http://www.wikidata.org/entity/Q5987710,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
245,uri,http://www.wikidata.org/entity/Q90859310,en,literal,Nordkyn Kraftlag,,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
246,uri,http://www.wikidata.org/entity/Q1613639,en,literal,Kiwi Norway,nb,literal,Kiwi Norge AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q15825471,literal,,literal,,literal,http://www.wikidata.org/entity/Q6544242,literal,,,,,,,,,,,,,,wd:Q20
247,uri,http://www.wikidata.org/entity/Q66364383,en,literal,Cartoonist's Shop,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-03-10T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
248,uri,http://www.wikidata.org/entity/Q19382469,en,literal,NRK TV,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
249,uri,http://www.wikidata.org/entity/Q215392,en,literal,Norwegian Air Shuttle,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-22T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q112165870,literal,http://www.wikidata.org/entity/Q67079850,literal,,literal,http://www.wikidata.org/entity/Q2363688,literal,,,,,,,,,,,,,,wd:Q20
250,uri,http://www.wikidata.org/entity/Q842108,en,literal,Euronext,nl,literal,Euronext N.V.,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-09-22T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q112166008, http://www.wikidata.org/entity/Q837171",literal,http://www.wikidata.org/entity/Q33290562,literal,,literal,"http://www.wikidata.org/entity/Q53865133, http://www.wikidata.org/entity/Q90",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,2129,,,,,,,,,,wd:Q20
251,uri,http://www.wikidata.org/entity/Q110736659,en,literal,Honning Film,,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
252,uri,http://www.wikidata.org/entity/Q12010840,en,literal,XXL Sport & Villmark,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
253,uri,http://www.wikidata.org/entity/Q7558873,en,literal,Solstad Offshore,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q155930,literal,,literal,,literal,http://www.wikidata.org/entity/Q1900046,literal,,,,,,,,,,,,,,wd:Q20
254,uri,http://www.wikidata.org/entity/Q15139453,en,literal,Norwegian Long Haul,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q1757562,literal,http://www.wikidata.org/entity/Q76340270,literal,,literal,http://www.wikidata.org/entity/Q57076,literal,,,,,,,,,,,,,,wd:Q20
255,uri,http://www.wikidata.org/entity/Q23498557,en,literal,Vivaldi Technologies,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-12-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q638608,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
256,uri,http://www.wikidata.org/entity/Q20553162,en,literal,Sunnfjord Energi AS,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1939-12-22T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q383973,literal,,literal,,literal,http://www.wikidata.org/entity/Q113571,literal,,,,,,,,,,,,,,wd:Q20
257,uri,http://www.wikidata.org/entity/Q1771628,en,literal,Elkjøp,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-03-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q7071034,literal,,,,,,,,,,,,,,wd:Q20
258,uri,http://www.wikidata.org/entity/Q104017274,en,literal,Pizza Baronen,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
259,uri,http://www.wikidata.org/entity/Q12714075,en,literal,Coop byggmix,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
260,uri,http://www.wikidata.org/entity/Q23498557,en,literal,Vivaldi Technologies,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-12-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q638608,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
261,uri,http://www.wikidata.org/entity/Q215639,en,literal,Opera Software,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-06-22T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q638608,literal,http://www.wikidata.org/entity/Q92770,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
262,uri,http://www.wikidata.org/entity/Q5210706,en,literal,Dale of Norway,nb,literal,Dale of Norway AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1879-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q1505660,literal,,literal,,literal,http://www.wikidata.org/entity/Q1951189,literal,,,,,,,,,,,,,,wd:Q20
263,uri,http://www.wikidata.org/entity/Q750292,en,literal,Ruter,nb,literal,Ruter AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-10-23T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q7835189, http://www.wikidata.org/entity/Q178512",literal,http://www.wikidata.org/entity/Q95728822,literal,http://www.wikidata.org/entity/Q7513235,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
264,uri,http://www.wikidata.org/entity/Q111686310,en,literal,Salsa AS,nb,literal,Salsa AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q995477,literal,,,,,,,,,,,,,,wd:Q20
265,uri,http://www.wikidata.org/entity/Q11988889,en,literal,Megafon,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q26793,literal,,,,,,,,,,,,,,wd:Q20
266,uri,http://www.wikidata.org/entity/Q11993725,en,literal,Oleana,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q19393031,literal,,literal,,literal,http://www.wikidata.org/entity/Q3187118,literal,,,,,,,,,,,,,,wd:Q20
267,uri,http://www.wikidata.org/entity/Q33440274,en,literal,Krillbite Studio,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-08-23T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
268,uri,http://www.wikidata.org/entity/Q1157193,en,literal,Dagbladet,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1869-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5679284,literal,,,,,,,,,,,,,,wd:Q20
269,uri,http://www.wikidata.org/entity/Q1770068,en,literal,Atea,nb,literal,Atea AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q594593,literal,http://www.wikidata.org/entity/Q113516682,literal,http://www.wikidata.org/entity/Q17111218,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
270,uri,http://www.wikidata.org/entity/Q28256646,en,literal,Entur,nb,literal,Entur AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-06-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q62069207, http://www.wikidata.org/entity/Q350882",literal,,literal,http://www.wikidata.org/entity/Q99519549,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
271,uri,http://www.wikidata.org/entity/Q3442952,en,literal,Garage,en,literal,Garage,,,,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
272,uri,http://www.wikidata.org/entity/Q5988558,en,literal,IDEX Biometrics,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q177765,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
273,uri,http://www.wikidata.org/entity/Q11960977,en,literal,Big Bite,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q81799,literal,,literal,,literal,http://www.wikidata.org/entity/Q25804,literal,,,,,,,,,,,,,,wd:Q20
274,uri,http://www.wikidata.org/entity/Q187854,en,literal,Scandinavian Airlines,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1946-08-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q1757562,literal,,literal,,literal,http://www.wikidata.org/entity/Q10673294,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,12329,,,,,,,,,,wd:Q20
275,uri,http://www.wikidata.org/entity/Q25435180,en,literal,Hunsfos Bryggeri,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-11-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,http://www.wikidata.org/entity/Q10713978,literal,,,,,,,,,,,,,,wd:Q20
276,uri,http://www.wikidata.org/entity/Q31079805,,literal,Q31079805,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q1407228, http://www.wikidata.org/entity/Q932586",literal,,literal,,literal,http://www.wikidata.org/entity/Q26793,literal,,,,,,,,,,,,,,wd:Q20
277,uri,http://www.wikidata.org/entity/Q18455539,en,literal,DNV,en,literal,DNV AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-09-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q13460321,literal,http://www.wikidata.org/entity/Q22277709,literal,http://www.wikidata.org/entity/Q1778858,literal,http://www.wikidata.org/entity/Q57076,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,12000,,,,,,,,,,wd:Q20
278,uri,http://www.wikidata.org/entity/Q970769,en,literal,Norges Bank,mul,literal,Norges Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1816-06-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,http://www.wikidata.org/entity/Q110126862,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
279,uri,http://www.wikidata.org/entity/Q19392507,,literal,Q19392507,,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q6516948,literal,,,,,,,,,,,,,,wd:Q20
280,uri,http://www.wikidata.org/entity/Q3657087,en,literal,Motlys,,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
281,uri,http://www.wikidata.org/entity/Q4891601,en,literal,Eviny,mul,literal,Eviny,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-11-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q2316331,literal,http://www.wikidata.org/entity/Q114056718,literal,,literal,http://www.wikidata.org/entity/Q26793,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,1443,,,,,,,,,,wd:Q20
282,uri,http://www.wikidata.org/entity/Q25424437,en,literal,Mycall,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q25245117,literal,http://www.wikidata.org/entity/Q56230257,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
283,uri,http://www.wikidata.org/entity/Q107349471,en,literal,Kristanix Games,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
284,uri,http://www.wikidata.org/entity/Q76461532,en,literal,Musikkoperatørene,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
285,uri,http://www.wikidata.org/entity/Q11965398,en,literal,Det Andre Teatret,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
286,uri,http://www.wikidata.org/entity/Q83825,en,literal,Vy,nb,literal,Vygruppen AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-12-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q3565868, http://www.wikidata.org/entity/Q178512",literal,"http://www.wikidata.org/entity/Q3433215, http://www.wikidata.org/entity/Q11972678, http://www.wikidata.org/entity/Q11994318, http://www.wikidata.org/entity/Q11971696, http://www.wikidata.org/entity/Q4794700, http://www.wikidata.org/entity/Q95692568",literal,http://www.wikidata.org/entity/Q17110681,literal,http://www.wikidata.org/entity/Q585,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,11484,http://www.w3.org/2001/XMLSchema#decimal,literal,564000000,,,,,,,wd:Q20
287,uri,http://www.wikidata.org/entity/Q602130,en,literal,Fysisk Format,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
288,uri,http://www.wikidata.org/entity/Q1790884,en,literal,Tee Productions,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
289,uri,http://www.wikidata.org/entity/Q11993855,en,literal,OneCall,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q25245117,literal,http://www.wikidata.org/entity/Q12759668,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
290,uri,http://www.wikidata.org/entity/Q112232004,en,literal,OkWorld,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
291,uri,http://www.wikidata.org/entity/Q110516569,en,literal,Firi,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-11-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q100269062, http://www.wikidata.org/entity/Q13479982, http://www.wikidata.org/entity/Q5340806, http://www.wikidata.org/entity/Q319622, http://www.wikidata.org/entity/Q4290",literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
