,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,equity.datatype,equity.type,equity.value,country
245,uri,http://www.wikidata.org/entity/Q67,en,literal,Airbus,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-12-18T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q112165459,literal,"http://www.wikidata.org/entity/Q95307, http://www.wikidata.org/entity/Q33158035",literal,,literal,"http://www.wikidata.org/entity/Q271068, http://www.wikidata.org/entity/Q7880",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,80895,http://www.w3.org/2001/XMLSchema#decimal,literal,2873000000,http://www.w3.org/2001/XMLSchema#decimal,literal,111130000000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,3650000000,wd:Q55
246,uri,http://www.wikidata.org/entity/Q123943113,en,literal,Goudwisselkantoor,,,,uri,http://www.wikidata.org/entity/Q31,literal,http://www.wikidata.org/entity/Q62520743,literal,,literal,,literal,http://www.wikidata.org/entity/Q1912125,literal,,nl,literal,Goudprijs B.V.,,,,,,,,,,,,,,,,wd:Q55
247,uri,http://www.wikidata.org/entity/Q56683055,en,literal,Alfen,http://www.w3.org/2001/XMLSchema#dateTime,literal,1937-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q83178,literal,,nl,literal,Alfen N.V.,http://www.w3.org/2001/XMLSchema#decimal,literal,230,http://www.w3.org/2001/XMLSchema#decimal,literal,1200000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,102640000,,,,wd:Q55
248,uri,http://www.wikidata.org/entity/Q18002773,en,literal,AVROTROS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,http://www.wikidata.org/entity/Q336961,literal,http://www.wikidata.org/entity/Q18813687,literal,,mul,literal,AVROTROS,,,,,,,,,,,,,,,,wd:Q55
249,uri,http://www.wikidata.org/entity/Q66424857,en,literal,Blender Studio,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,en,literal,Blender Studio,,,,,,,,,,,,,,,,wd:Q55
250,uri,http://www.wikidata.org/entity/Q4045612,en,literal,OTOY,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,,literal,http://www.wikidata.org/entity/Q107615005,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
251,uri,http://www.wikidata.org/entity/Q2225748,en,literal,Omroep Gelderland,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1310,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
252,uri,http://www.wikidata.org/entity/Q571464,en,literal,Trust,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q5358497,literal,,literal,,literal,http://www.wikidata.org/entity/Q26421,literal,,nl,literal,Trust International B.V.,,,,,,,,,,,,,,,,wd:Q55
253,uri,http://www.wikidata.org/entity/Q124542074,en,literal,Tratlehner,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q11828862,literal,,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
254,uri,http://www.wikidata.org/entity/Q108922670,en,literal,W. v. Veluw BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1942-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q33527010,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
255,uri,http://www.wikidata.org/entity/Q701338,en,literal,C&A,http://www.w3.org/2001/XMLSchema#dateTime,literal,1841-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q318418, http://www.wikidata.org/entity/Q1718",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,35000,,,,,,,,,,,,,wd:Q55
256,uri,http://www.wikidata.org/entity/Q109342242,,literal,Q109342242,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,http://www.wikidata.org/entity/Q116135298,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
257,uri,http://www.wikidata.org/entity/Q124616528,en,literal,Autotaalglas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q26430,literal,,nl,literal,Autotaalglas Nederland B.V.,,,,,,,,,,,,,,,,wd:Q55
258,uri,http://www.wikidata.org/entity/Q2210766,en,literal,De Hypotheker,,,,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q1660132,literal,,literal,,literal,http://www.wikidata.org/entity/Q734860,literal,,nl,literal,De Hypothekers Associatie B.V.,,,,,,,,,,,,,,,,wd:Q55
259,uri,http://www.wikidata.org/entity/Q96405171,en,literal,SciPost Foundation,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36600,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
260,uri,http://www.wikidata.org/entity/Q1989205,en,literal,Layar,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,http://www.wikidata.org/entity/Q110008097,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
261,uri,http://www.wikidata.org/entity/Q180855,en,literal,Heineken,http://www.w3.org/2001/XMLSchema#dateTime,literal,1864-07-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q4899370,literal,"http://www.wikidata.org/entity/Q321149, http://www.wikidata.org/entity/Q4457610",literal,,literal,http://www.wikidata.org/entity/Q727,literal,,nl,literal,Heineken N.V.,,,,,,,,,,,,,,,,wd:Q55
262,uri,http://www.wikidata.org/entity/Q51713571,en,literal,Jansen Recycling Group BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1930-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q132580,literal,,literal,,literal,http://www.wikidata.org/entity/Q26421,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
263,uri,http://www.wikidata.org/entity/Q73413401,en,literal,Architectenbureau Koppert+Koenis,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q10045,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
264,uri,http://www.wikidata.org/entity/Q124299977,en,literal,MAAK Advocaten,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
265,uri,http://www.wikidata.org/entity/Q110211485,en,literal,G. te Boekhorst,http://www.w3.org/2001/XMLSchema#dateTime,literal,1937-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q171272,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
266,uri,http://www.wikidata.org/entity/Q3146926,en,literal,Qbuzz,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-04-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q178512,literal,,literal,,literal,http://www.wikidata.org/entity/Q992,literal,,nl,literal,Qbuzz B.V.,http://www.w3.org/2001/XMLSchema#decimal,literal,2100,,,,,,,,,,,,,wd:Q55
267,uri,http://www.wikidata.org/entity/Q120913846,en,literal,werktuigen,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
268,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q55
269,uri,http://www.wikidata.org/entity/Q43385721,en,literal,Favor Talents,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,nl,literal,Favor Talents,,,,,,,,,,,,,,,,wd:Q55
270,uri,http://www.wikidata.org/entity/Q109186217,en,literal,Kiosk,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
271,uri,http://www.wikidata.org/entity/Q124463686,en,literal,Lucky Kat Studios,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q36600,literal,,mul,literal,Lucky Kat B.V.,,,,,,,,,,,,,,,,wd:Q55
272,uri,http://www.wikidata.org/entity/Q108923610,en,literal,SushiPoint,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
273,uri,http://www.wikidata.org/entity/Q108250509,en,literal,Allianz Direct,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-07-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q2143354,literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
274,uri,http://www.wikidata.org/entity/Q110272850,en,literal,Delving,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36600,literal,,nl,literal,Delving B.V.,,,,,,,,,,,,,,,,wd:Q55
275,uri,http://www.wikidata.org/entity/Q124128783,en,literal,Huis & Hypotheek,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q1660132,literal,,literal,,literal,,literal,,nl,literal,Huis & Hypotheek Centrale Organisatie,,,,,,,,,,,,,,,,wd:Q55
276,uri,http://www.wikidata.org/entity/Q2242821,en,literal,De Valkenier,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
277,uri,http://www.wikidata.org/entity/Q62562792,en,literal,BENU,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q211,literal,http://www.wikidata.org/entity/Q13107184,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
278,uri,http://www.wikidata.org/entity/Q55116796,,literal,Q55116796,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
279,uri,http://www.wikidata.org/entity/Q2220070,en,literal,Simon Lévelt,,,,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q9920,literal,,nl,literal,Simon Lévelt B.V.,,,,,,,,,,,,,,,,wd:Q55
280,uri,http://www.wikidata.org/entity/Q170416,en,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-05-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q5358497, http://www.wikidata.org/entity/Q1326885, http://www.wikidata.org/entity/Q581105",literal,"http://www.wikidata.org/entity/Q113636437, http://www.wikidata.org/entity/Q1445487",literal,,literal,"http://www.wikidata.org/entity/Q2742011, http://www.wikidata.org/entity/Q9832, http://www.wikidata.org/entity/Q727",literal,,nl,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#decimal,literal,81592,http://www.w3.org/2001/XMLSchema#decimal,literal,1097000000,http://www.w3.org/2001/XMLSchema#decimal,literal,26019000000,http://www.w3.org/2001/XMLSchema#decimal,literal,25730000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14438000000,wd:Q55
281,uri,http://www.wikidata.org/entity/Q59654138,en,literal,All Things Live,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
282,uri,http://www.wikidata.org/entity/Q1345620,en,literal,PowNed,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
283,uri,http://www.wikidata.org/entity/Q124257170,en,literal,Episode,,,,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q11828862, http://www.wikidata.org/entity/Q219416",literal,,literal,,literal,http://www.wikidata.org/entity/Q3130000,literal,,nl,literal,Episode B.V.,,,,,,,,,,,,,,,,wd:Q55
284,uri,http://www.wikidata.org/entity/Q85310543,,literal,Q85310543,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q15881071,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
285,uri,http://www.wikidata.org/entity/Q170416,en,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-05-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q5358497, http://www.wikidata.org/entity/Q1326885, http://www.wikidata.org/entity/Q581105",literal,"http://www.wikidata.org/entity/Q113636437, http://www.wikidata.org/entity/Q1445487",literal,,literal,"http://www.wikidata.org/entity/Q2742011, http://www.wikidata.org/entity/Q9832, http://www.wikidata.org/entity/Q727",literal,,nl,literal,Koninklijke Philips N.V.,http://www.w3.org/2001/XMLSchema#decimal,literal,77400,http://www.w3.org/2001/XMLSchema#decimal,literal,1097000000,http://www.w3.org/2001/XMLSchema#decimal,literal,30961000000,http://www.w3.org/2001/XMLSchema#decimal,literal,35600000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14438000000,wd:Q55
286,uri,http://www.wikidata.org/entity/Q108923671,en,literal,Taco Mundo,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
287,uri,http://www.wikidata.org/entity/Q56683074,en,literal,Het Goed,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60705,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,1193,,,,,,,,,,,,,wd:Q55
288,uri,http://www.wikidata.org/entity/Q170416,en,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-05-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q5358497, http://www.wikidata.org/entity/Q1326885, http://www.wikidata.org/entity/Q581105",literal,"http://www.wikidata.org/entity/Q113636437, http://www.wikidata.org/entity/Q1445487",literal,,literal,"http://www.wikidata.org/entity/Q2742011, http://www.wikidata.org/entity/Q9832, http://www.wikidata.org/entity/Q727",literal,,nl,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#decimal,literal,77400,http://www.w3.org/2001/XMLSchema#decimal,literal,1097000000,http://www.w3.org/2001/XMLSchema#decimal,literal,26019000000,http://www.w3.org/2001/XMLSchema#decimal,literal,35600000000,http://www.w3.org/2001/XMLSchema#decimal,literal,12088000000,wd:Q55
289,uri,http://www.wikidata.org/entity/Q43302230,en,literal,Dutch Type Library,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
290,uri,http://www.wikidata.org/entity/Q108927102,en,literal,Doppio Espresso,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
291,uri,http://www.wikidata.org/entity/Q1653371,en,literal,ID&T,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q1573906,literal,,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
292,uri,http://www.wikidata.org/entity/Q170416,en,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-05-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q5358497, http://www.wikidata.org/entity/Q1326885, http://www.wikidata.org/entity/Q581105",literal,"http://www.wikidata.org/entity/Q113636437, http://www.wikidata.org/entity/Q1445487",literal,,literal,"http://www.wikidata.org/entity/Q9832, http://www.wikidata.org/entity/Q727, http://www.wikidata.org/entity/Q2742011",literal,,nl,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#decimal,literal,81592,http://www.w3.org/2001/XMLSchema#decimal,literal,1097000000,http://www.w3.org/2001/XMLSchema#decimal,literal,30961000000,http://www.w3.org/2001/XMLSchema#decimal,literal,35600000000,http://www.w3.org/2001/XMLSchema#decimal,literal,12088000000,wd:Q55
293,uri,http://www.wikidata.org/entity/Q701338,en,literal,C&A,http://www.w3.org/2001/XMLSchema#dateTime,literal,1841-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q318418, http://www.wikidata.org/entity/Q1718",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,40000,,,,,,,,,,,,,wd:Q55
294,uri,http://www.wikidata.org/entity/Q92552501,en,literal,Smullers,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q81799,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
295,uri,http://www.wikidata.org/entity/Q62562792,en,literal,BENU,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q214,literal,http://www.wikidata.org/entity/Q13107184,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
296,uri,http://www.wikidata.org/entity/Q113679910,en,literal,Codeglue,,,,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q34370,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
297,uri,http://www.wikidata.org/entity/Q106729027,en,literal,LAB1100,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-11-13T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q638608, http://www.wikidata.org/entity/Q42240",literal,,literal,,literal,http://www.wikidata.org/entity/Q36600,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
298,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q55
299,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,,,,,,,,,,,,,wd:Q55
300,uri,http://www.wikidata.org/entity/Q114905305,en,literal,Nelson Schoenen,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
