,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,origindate.datatype,origindate.type,origindate.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,equity.datatype,equity.type,equity.value,country
74,uri,http://www.wikidata.org/entity/Q508417,en,literal,TUI fly Deutschland,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4158,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
75,uri,http://www.wikidata.org/entity/Q563556,en,literal,Schering AG,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q29584274, http://www.wikidata.org/entity/Q507443, http://www.wikidata.org/entity/Q207652",literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q1230458",http://www.w3.org/2001/XMLSchema#dateTime,literal,1871-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
76,uri,http://www.wikidata.org/entity/Q113486261,en,literal,Hessisches Staatstheater Wiesbaden,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1894-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
77,uri,http://www.wikidata.org/entity/Q1028155,en,literal,Cambio CarSharing,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q847201,literal,,literal,,literal,http://www.wikidata.org/entity/Q24879,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
78,uri,http://www.wikidata.org/entity/Q1366364,en,literal,Sonntagsblatt,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
79,uri,http://www.wikidata.org/entity/Q2543504,en,literal,Saturn,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3004,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
80,uri,http://www.wikidata.org/entity/Q1723179,,literal,Q1723179,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
81,uri,http://www.wikidata.org/entity/Q2307489,en,literal,Sparkasse Iserlohn,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1130,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
82,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,,,,,,,,,,,,,,,,wd:Q183
83,uri,http://www.wikidata.org/entity/Q112163941,en,literal,Mövenort,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q204529,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
84,uri,http://www.wikidata.org/entity/Q18288103,en,literal,Lauterbacher Anzeiger,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
85,uri,http://www.wikidata.org/entity/Q111041461,en,literal,DoubleTree by Hilton Hannover Schweizerhof,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-12-30T00:00:00Z,,,,en,literal,DoubleTree by Hilton Hannover Schweizerhof,,,,,,,,,,,,,wd:Q183
86,uri,http://www.wikidata.org/entity/Q1554198,en,literal,Sparkasse Oberhessen,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q516485,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,,,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,10842276.2,http://www.w3.org/2001/XMLSchema#decimal,literal,4553430909.12,,,,,,,wd:Q183
87,uri,http://www.wikidata.org/entity/Q112175682,en,literal,Demons Run Amok Entertainment,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q10302058, http://www.wikidata.org/entity/Q746359",literal,,literal,,literal,http://www.wikidata.org/entity/Q553073,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
88,uri,http://www.wikidata.org/entity/Q1940109,en,literal,Mitteldeutscher Verlag,uri,http://www.wikidata.org/entity/Q16957,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2814,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1946-04-27T00:00:00Z,,,,de,literal,Mitteldeutscher Verlag,,,,,,,,,,,,,wd:Q183
89,uri,http://www.wikidata.org/entity/Q345376,en,literal,AdP Records,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q980,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
90,uri,http://www.wikidata.org/entity/Q112157226,en,literal,Druck- und Verlagshaus Kruse,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4065,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
91,uri,http://www.wikidata.org/entity/Q1527770,,literal,Q1527770,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q7059,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
92,uri,http://www.wikidata.org/entity/Q112569457,en,literal,Bültel Bekleidungswerke GmbH,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q512612,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
93,uri,http://www.wikidata.org/entity/Q64138270,en,literal,Truckscout24,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2066,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
94,uri,http://www.wikidata.org/entity/Q2307321,en,literal,Sparkasse Bochum,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q29584334,literal,,literal,,literal,http://www.wikidata.org/entity/Q2103,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1838-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
95,uri,http://www.wikidata.org/entity/Q60478280,en,literal,Landbäckerei Stinges,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1852-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
96,uri,http://www.wikidata.org/entity/Q57479112,en,literal,385idéal,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1794,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
97,uri,http://www.wikidata.org/entity/Q673647,en,literal,Arko,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q536506,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
98,uri,http://www.wikidata.org/entity/Q41468,en,literal,Universum Film AG,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q1415395, http://www.wikidata.org/entity/Q969040",literal,http://www.wikidata.org/entity/Q28653663,literal,,literal,http://www.wikidata.org/entity/Q1711,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1917-12-18T00:00:00Z,,,,de,literal,UFA GmbH,,,,,,,,,,,,,wd:Q183
99,uri,http://www.wikidata.org/entity/Q66132404,en,literal,dean&david,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q1751445,literal,,literal,,literal,http://www.wikidata.org/entity/Q504854,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
100,uri,http://www.wikidata.org/entity/Q113366661,,literal,Q113366661,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q179252,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
101,uri,http://www.wikidata.org/entity/Q68921466,en,literal,1AVista-Reisen,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q365,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
102,uri,http://www.wikidata.org/entity/Q2115847,en,literal,PsychOpen,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
103,uri,http://www.wikidata.org/entity/Q463337,en,literal,SMA Solar Technology,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q560111,literal,"http://www.wikidata.org/entity/Q294848, http://www.wikidata.org/entity/Q378967, http://www.wikidata.org/entity/Q448445, http://www.wikidata.org/entity/Q874430",http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
104,uri,http://www.wikidata.org/entity/Q107689708,en,literal,Herzog & Bräuer,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
105,uri,http://www.wikidata.org/entity/Q1385775,en,literal,Eyes + more,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q618211, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q9832,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,750,,,,,,,,,,,,,,,,wd:Q183
106,uri,http://www.wikidata.org/entity/Q42717773,en,literal,Ionity,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-10-31T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
107,uri,http://www.wikidata.org/entity/Q685162,en,literal,Schwules Museum,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
108,uri,http://www.wikidata.org/entity/Q38967444,en,literal,Volksbank Riesa,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8775,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1855-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,96,de,literal,Volksbank Riesa eG,,,,,,,,,,,,,wd:Q183
109,uri,http://www.wikidata.org/entity/Q1204376,en,literal,Deutsche Verlags-Anstalt,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q56611639, http://www.wikidata.org/entity/Q29585661, http://www.wikidata.org/entity/Q29585658",literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1881-07-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
110,uri,http://www.wikidata.org/entity/Q15133376,,literal,Q15133376,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q494299,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1886-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,200,,,,,,,,,,,,,,,,wd:Q183
111,uri,http://www.wikidata.org/entity/Q145188,en,literal,Ostdeutsche Eisenbahn,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q3565868,literal,,literal,,literal,http://www.wikidata.org/entity/Q559010,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-06-06T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
112,uri,http://www.wikidata.org/entity/Q1630863,en,literal,Dorint Kurfürstendamm Berlin,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
113,uri,http://www.wikidata.org/entity/Q1507355,en,literal,Lukas Verlag,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-12-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
114,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,,,,nl,literal,Omoda B.V.,,,,,,,,,,,,,wd:Q183
115,uri,http://www.wikidata.org/entity/Q155038,en,literal,Germanwings,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q365,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
116,uri,http://www.wikidata.org/entity/Q1276525,en,literal,EWV Energie- und Wasserversorgung,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q1341477,literal,,literal,,literal,http://www.wikidata.org/entity/Q4068,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
117,uri,http://www.wikidata.org/entity/Q1605249,,literal,Q1605249,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,de,literal,Sparkasse Vogtland,,,,,,,,,,,,,wd:Q183
118,uri,http://www.wikidata.org/entity/Q1279935,en,literal,Ebner Stolz,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1022,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
119,uri,http://www.wikidata.org/entity/Q40233,en,literal,European Pressphoto Agency,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q860572,literal,,literal,,literal,http://www.wikidata.org/entity/Q1794,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
120,uri,http://www.wikidata.org/entity/Q321785,en,literal,Brabus,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q1422683,literal,,literal,,literal,http://www.wikidata.org/entity/Q3069,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
121,uri,http://www.wikidata.org/entity/Q542376,en,literal,Nestlé Purina PetCare,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q4074,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1893-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
122,uri,http://www.wikidata.org/entity/Q15824837,en,literal,Küchen Aktuell,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2773,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
123,uri,http://www.wikidata.org/entity/Q812131,en,literal,Bayer CropScience,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q7062,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
124,uri,http://www.wikidata.org/entity/Q114907066,en,literal,LOVOO GmbH,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1731,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
125,uri,http://www.wikidata.org/entity/Q24263003,,literal,Q24263003,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q547710,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,147,de,literal,Volksbank Brenztal eG,,,,,,,,,,,,,wd:Q183
126,uri,http://www.wikidata.org/entity/Q812294,en,literal,Bavarian State Brewery Weihenstephan,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,"http://www.wikidata.org/entity/Q882703, http://www.wikidata.org/entity/Q6998",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1040-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,117,de,literal,Bayerische Staatsbrauerei,,,,,,,,,,,,,wd:Q183
127,uri,http://www.wikidata.org/entity/Q459029,en,literal,Hubert Burda Media Holding,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q11033,literal,http://www.wikidata.org/entity/Q76021,literal,,literal,http://www.wikidata.org/entity/Q54970139,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1903-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,11918,,,,,,,,,,,,,,,,wd:Q183
128,uri,http://www.wikidata.org/entity/Q881285,en,literal,Freiburger Verkehrs AG,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2833,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1899-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
129,uri,http://www.wikidata.org/entity/Q135992,en,literal,ZDF Enterprises,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q289,literal,,literal,,literal,http://www.wikidata.org/entity/Q1720,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,166,de,literal,ZDF Studios GmbH,,,,,,,,,,,,,wd:Q183
130,uri,http://www.wikidata.org/entity/Q153978,en,literal,University of Tübingen,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3806,literal,http://www.wikidata.org/entity/Q109496585,http://www.w3.org/2001/XMLSchema#dateTime,literal,1477-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
131,uri,http://www.wikidata.org/entity/Q18630947,en,literal,Sparkasse Olpe-Drolshagen-Wenden,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
132,uri,http://www.wikidata.org/entity/Q162563,en,literal,Junge Welt,uri,http://www.wikidata.org/entity/Q183,literal,,literal,http://www.wikidata.org/entity/Q26882272,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1947-02-12T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
133,uri,http://www.wikidata.org/entity/Q106824102,en,literal,BayernFM,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
134,uri,http://www.wikidata.org/entity/Q1347636,,literal,Q1347636,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
135,uri,http://www.wikidata.org/entity/Q1423788,en,literal,Stadtsparkasse Düsseldorf,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1718,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1825-01-01T00:00:00Z,,,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,23206659.81,http://www.w3.org/2001/XMLSchema#decimal,literal,11363678471.94,,,,,,,wd:Q183
136,uri,http://www.wikidata.org/entity/Q1885779,en,literal,Mainzer Volksbank,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q29584334, http://www.wikidata.org/entity/Q1502514",literal,,literal,,literal,"http://www.wikidata.org/entity/Q1720, http://www.wikidata.org/entity/Q183",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1862-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,955,de,literal,Mainzer Volksbank eG,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6724317474,,,,,,,wd:Q183
137,uri,http://www.wikidata.org/entity/Q110713478,en,literal,Rindchen's Weinkontor,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
